X,DATE,EXERCISE,CATEGORY,WEIGHT,REPS,SET_NUM,SOURCE,BIG_FOUR,VOLUME,IMPLEMENT,ASSISTED,MOVEMENT
9773,2012-08-31,One-Arm Kettlebell Snatch,NA,12.0,3.0,NA,Fitocracy,Other,36.0,Kettlebell,FALSE,Pull
9774,2012-08-31,One-Arm Kettlebell Snatch,NA,12.0,3.0,NA,Fitocracy,Other,36.0,Kettlebell,FALSE,Pull
9775,2012-08-31,One-Arm Kettlebell Snatch,NA,12.0,3.0,NA,Fitocracy,Other,36.0,Kettlebell,FALSE,Pull
9776,2012-08-31,One-Arm Kettlebell Snatch,NA,12.0,3.0,NA,Fitocracy,Other,36.0,Kettlebell,FALSE,Pull
9777,2012-09-12,One-Arm Kettlebell Snatch,NA,12.0,5.0,NA,Fitocracy,Other,60.0,Kettlebell,FALSE,Pull
9778,2012-09-12,One-Arm Kettlebell Snatch,NA,12.0,10.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Pull
9779,2012-09-14,One-Arm Kettlebell Snatch,NA,12.0,5.0,NA,Fitocracy,Other,60.0,Kettlebell,FALSE,Pull
9780,2012-10-14,One-Arm Kettlebell Snatch,NA,16.0,12.0,NA,Fitocracy,Other,192.0,Kettlebell,FALSE,Pull
9781,2012-12-16,One-Arm Kettlebell Snatch,NA,16.0,8.0,NA,Fitocracy,Other,128.0,Kettlebell,FALSE,Pull
9782,2013-02-11,One-Arm Kettlebell Snatch,NA,16.0,10.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Pull
9783,2013-02-11,One-Arm Kettlebell Snatch,NA,16.0,10.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Pull
9784,2013-02-13,One-Arm Kettlebell Snatch,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Pull
9785,2013-02-13,One-Arm Kettlebell Snatch,NA,12.0,10.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Pull
9786,2013-02-13,One-Arm Kettlebell Snatch,NA,16.0,8.0,NA,Fitocracy,Other,128.0,Kettlebell,FALSE,Pull
9787,2013-02-19,One-Arm Kettlebell Snatch,NA,16.0,10.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Pull
9788,2013-07-22,One-Arm Kettlebell Snatch,NA,6.0,15.0,NA,Fitocracy,Other,90.0,Kettlebell,FALSE,Pull
9789,2013-07-22,One-Arm Kettlebell Snatch,NA,12.0,15.0,NA,Fitocracy,Other,180.0,Kettlebell,FALSE,Pull
9790,2013-08-09,One-Arm Kettlebell Snatch,NA,10.0,20.0,NA,Fitocracy,Other,200.0,Kettlebell,FALSE,Pull
9791,2013-08-11,One-Arm Kettlebell Snatch,NA,10.0,15.0,NA,Fitocracy,Other,150.0,Kettlebell,FALSE,Pull
9792,2013-09-11,One-Arm Kettlebell Snatch,NA,10.0,10.0,NA,Fitocracy,Other,100.0,Kettlebell,FALSE,Pull
9793,2013-12-31,One-Arm Kettlebell Snatch,NA,6.0,12.0,NA,Fitocracy,Other,72.0,Kettlebell,FALSE,Pull
9794,2013-12-31,One-Arm Kettlebell Snatch,NA,8.0,12.0,NA,Fitocracy,Other,96.0,Kettlebell,FALSE,Pull
9795,2013-12-31,One-Arm Kettlebell Snatch,NA,12.0,12.0,NA,Fitocracy,Other,144.0,Kettlebell,FALSE,Pull
9796,2012-07-21,One-Arm Kettlebell Swing,NA,8.0,15.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Hinge
9797,2012-08-02,One-Arm Kettlebell Swing,NA,8.0,30.0,NA,Fitocracy,Other,240.0,Kettlebell,FALSE,Hinge
9798,2012-08-02,One-Arm Kettlebell Swing,NA,20.0,10.0,NA,Fitocracy,Other,200.0,Kettlebell,FALSE,Hinge
9799,2012-08-06,One-Arm Kettlebell Swing,NA,8.0,20.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Hinge
9800,2012-08-06,One-Arm Kettlebell Swing,NA,20.0,15.0,NA,Fitocracy,Other,300.0,Kettlebell,FALSE,Hinge
9801,2012-08-11,One-Arm Kettlebell Swing,NA,6.0,10.0,NA,Fitocracy,Other,60.0,Kettlebell,FALSE,Hinge
9802,2012-08-11,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9803,2012-08-11,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9804,2012-08-11,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9805,2012-08-11,One-Arm Kettlebell Swing,NA,6.0,5.0,NA,Fitocracy,Other,30.0,Kettlebell,FALSE,Hinge
9806,2012-08-11,One-Arm Kettlebell Swing,NA,20.0,10.0,NA,Fitocracy,Other,200.0,Kettlebell,FALSE,Hinge
9807,2012-08-11,One-Arm Kettlebell Swing,NA,6.0,10.0,NA,Fitocracy,Other,60.0,Kettlebell,FALSE,Hinge
9808,2012-08-11,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9809,2012-08-11,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9810,2012-08-11,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9811,2012-08-11,One-Arm Kettlebell Swing,NA,6.0,5.0,NA,Fitocracy,Other,30.0,Kettlebell,FALSE,Hinge
9812,2012-08-13,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9813,2012-08-13,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9814,2012-08-13,One-Arm Kettlebell Swing,NA,8.0,15.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Hinge
9815,2012-08-13,One-Arm Kettlebell Swing,NA,8.0,15.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Hinge
9816,2012-08-24,One-Arm Kettlebell Swing,NA,8.0,20.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Hinge
9817,2012-08-29,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9818,2012-08-29,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9819,2012-08-29,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9820,2012-08-29,One-Arm Kettlebell Swing,NA,8.0,5.0,NA,Fitocracy,Other,40.0,Kettlebell,FALSE,Hinge
9821,2012-08-29,One-Arm Kettlebell Swing,NA,8.0,5.0,NA,Fitocracy,Other,40.0,Kettlebell,FALSE,Hinge
9822,2012-08-29,One-Arm Kettlebell Swing,NA,20.0,5.0,NA,Fitocracy,Other,100.0,Kettlebell,FALSE,Hinge
9823,2012-08-30,One-Arm Kettlebell Swing,NA,12.0,8.0,NA,Fitocracy,Other,96.0,Kettlebell,FALSE,Hinge
9824,2012-08-31,One-Arm Kettlebell Swing,NA,8.0,5.0,NA,Fitocracy,Other,40.0,Kettlebell,FALSE,Hinge
9825,2012-08-31,One-Arm Kettlebell Swing,NA,8.0,5.0,NA,Fitocracy,Other,40.0,Kettlebell,FALSE,Hinge
9826,2012-08-31,One-Arm Kettlebell Swing,NA,8.0,5.0,NA,Fitocracy,Other,40.0,Kettlebell,FALSE,Hinge
9827,2012-08-31,One-Arm Kettlebell Swing,NA,12.0,5.0,NA,Fitocracy,Other,60.0,Kettlebell,FALSE,Hinge
9828,2012-08-31,One-Arm Kettlebell Swing,NA,12.0,5.0,NA,Fitocracy,Other,60.0,Kettlebell,FALSE,Hinge
9829,2012-08-31,One-Arm Kettlebell Swing,NA,12.0,5.0,NA,Fitocracy,Other,60.0,Kettlebell,FALSE,Hinge
9830,2012-09-12,One-Arm Kettlebell Swing,NA,12.0,10.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Hinge
9831,2012-09-12,One-Arm Kettlebell Swing,NA,12.0,10.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Hinge
9832,2012-09-17,One-Arm Kettlebell Swing,NA,12.0,30.0,NA,Fitocracy,Other,360.0,Kettlebell,FALSE,Hinge
9833,2012-10-14,One-Arm Kettlebell Swing,NA,16.0,12.0,NA,Fitocracy,Other,192.0,Kettlebell,FALSE,Hinge
9834,2012-10-25,One-Arm Kettlebell Swing,NA,16.0,10.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Hinge
9835,2012-10-25,One-Arm Kettlebell Swing,NA,16.0,10.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Hinge
9836,2012-12-16,One-Arm Kettlebell Swing,NA,16.0,8.0,NA,Fitocracy,Other,128.0,Kettlebell,FALSE,Hinge
9837,2013-01-11,One-Arm Kettlebell Swing,NA,16.0,25.0,NA,Fitocracy,Other,400.0,Kettlebell,FALSE,Hinge
9838,2013-02-13,One-Arm Kettlebell Swing,NA,8.0,10.0,NA,Fitocracy,Other,80.0,Kettlebell,FALSE,Hinge
9839,2013-02-13,One-Arm Kettlebell Swing,NA,12.0,10.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Hinge
9840,2013-02-13,One-Arm Kettlebell Swing,NA,16.0,8.0,NA,Fitocracy,Other,128.0,Kettlebell,FALSE,Hinge
9841,2013-02-19,One-Arm Kettlebell Swing,NA,16.0,10.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Hinge
9842,2013-03-03,One-Arm Kettlebell Swing,NA,12.0,10.0,NA,Fitocracy,Other,120.0,Kettlebell,FALSE,Hinge
9843,2013-03-03,One-Arm Kettlebell Swing,NA,16.0,10.0,NA,Fitocracy,Other,160.0,Kettlebell,FALSE,Hinge
9844,2013-09-11,One-Arm Kettlebell Swing,NA,10.0,10.0,NA,Fitocracy,Other,100.0,Kettlebell,FALSE,Hinge
9845,2013-12-31,One-Arm Kettlebell Swing,NA,6.0,12.0,NA,Fitocracy,Other,72.0,Kettlebell,FALSE,Hinge
9846,2013-12-31,One-Arm Kettlebell Swing,NA,8.0,12.0,NA,Fitocracy,Other,96.0,Kettlebell,FALSE,Hinge
9847,2013-12-31,One-Arm Kettlebell Swing,NA,12.0,12.0,NA,Fitocracy,Other,144.0,Kettlebell,FALSE,Hinge
9848,2013-08-26,Machine One-Leg Press,NA,60.0,10.0,NA,Fitocracy,Other,600.0,Machine,FALSE,Push
9849,2013-08-26,Machine One-Leg Press,NA,70.0,10.0,NA,Fitocracy,Other,700.0,Machine,FALSE,Push
9850,2013-08-26,Machine One-Leg Press,NA,90.0,3.0,NA,Fitocracy,Other,270.0,Machine,FALSE,Push
9851,2013-08-29,Machine One-Leg Press,NA,90.0,3.0,NA,Fitocracy,Other,270.0,Machine,FALSE,Push
9852,2012-08-19,Overhead Barbell Squat,NA,10.0,5.0,NA,Fitocracy,Squat*,50.0,Barbell,FALSE,Squat
9853,2012-08-19,Overhead Barbell Squat,NA,10.0,5.0,NA,Fitocracy,Squat*,50.0,Barbell,FALSE,Squat
9854,2012-08-19,Overhead Barbell Squat,NA,17.5,5.0,NA,Fitocracy,Squat*,87.5,Barbell,FALSE,Squat
9855,2012-08-19,Overhead Barbell Squat,NA,17.5,5.0,NA,Fitocracy,Squat*,87.5,Barbell,FALSE,Squat
9856,2012-08-22,Overhead Barbell Squat,NA,10.0,5.0,NA,Fitocracy,Squat*,50.0,Barbell,FALSE,Squat
9857,2012-08-22,Overhead Barbell Squat,NA,10.0,5.0,NA,Fitocracy,Squat*,50.0,Barbell,FALSE,Squat
9858,2012-08-22,Overhead Barbell Squat,NA,20.0,5.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9859,2012-08-22,Overhead Barbell Squat,NA,20.0,5.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9860,2012-08-22,Overhead Barbell Squat,NA,20.0,5.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9861,2012-08-22,Overhead Barbell Squat,NA,20.0,5.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9862,2012-08-22,Overhead Barbell Squat,NA,20.0,10.0,NA,Fitocracy,Squat*,200.0,Barbell,FALSE,Squat
9863,2012-08-24,Overhead Barbell Squat,NA,12.5,5.0,NA,Fitocracy,Squat*,62.5,Barbell,FALSE,Squat
9864,2012-08-24,Overhead Barbell Squat,NA,19.5,5.0,NA,Fitocracy,Squat*,97.5,Barbell,FALSE,Squat
9865,2012-08-24,Overhead Barbell Squat,NA,19.5,5.0,NA,Fitocracy,Squat*,97.5,Barbell,FALSE,Squat
9866,2012-10-27,Overhead Barbell Squat,NA,21.0,5.0,NA,Fitocracy,Squat*,105.0,Barbell,FALSE,Squat
9867,2012-10-27,Overhead Barbell Squat,NA,25.0,5.0,NA,Fitocracy,Squat*,125.0,Barbell,FALSE,Squat
9868,2012-11-18,Overhead Barbell Squat,NA,10.0,12.0,NA,Fitocracy,Squat*,120.0,Barbell,FALSE,Squat
9869,2012-11-18,Overhead Barbell Squat,NA,10.0,10.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9870,2013-05-08,Overhead Barbell Squat,NA,14.0,5.0,NA,Fitocracy,Squat*,70.0,Barbell,FALSE,Squat
9871,2013-06-04,Overhead Barbell Squat,NA,10.0,10.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9872,2013-06-04,Overhead Barbell Squat,NA,10.0,10.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9873,2013-12-13,Overhead Barbell Squat,NA,10.0,5.0,NA,Fitocracy,Squat*,50.0,Barbell,FALSE,Squat
9874,2013-12-13,Overhead Barbell Squat,NA,10.0,5.0,NA,Fitocracy,Squat*,50.0,Barbell,FALSE,Squat
9875,2013-12-13,Overhead Barbell Squat,NA,20.0,5.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9876,2013-12-13,Overhead Barbell Squat,NA,20.0,5.0,NA,Fitocracy,Squat*,100.0,Barbell,FALSE,Squat
9877,2013-12-13,Overhead Barbell Squat,NA,20.0,10.0,NA,Fitocracy,Squat*,200.0,Barbell,FALSE,Squat
9878,2014-03-23,Overhead Barbell Squat,NA,10.0,5.0,NA,Fitocracy,Squat*,50.0,Barbell,FALSE,Squat
9879,2014-03-26,Overhead Barbell Squat,NA,30.0,3.0,NA,Fitocracy,Squat*,90.0,Barbell,FALSE,Squat
9880,2014-03-26,Overhead Barbell Squat,NA,30.0,10.0,NA,Fitocracy,Squat*,300.0,Barbell,FALSE,Squat
9881,2014-03-26,Overhead Barbell Squat,NA,40.0,2.0,NA,Fitocracy,Squat*,80.0,Barbell,FALSE,Squat
9882,2014-03-26,Overhead Dumbbell Squat,NA,8.5,5.0,NA,Fitocracy,Squat*,42.5,Dumbbell,FALSE,Squat
9883,2014-03-26,Overhead Dumbbell Squat,NA,8.5,5.0,NA,Fitocracy,Squat*,42.5,Dumbbell,FALSE,Squat
9884,2014-03-26,Overhead Dumbbell Squat,NA,8.5,5.0,NA,Fitocracy,Squat*,42.5,Dumbbell,FALSE,Squat
9885,2013-08-09,Parallel Grip L-Sit Pull-Up,NA,1.0,1.0,NA,Fitocracy,Other,1.0,NA,FALSE,Pull
9886,2012-08-06,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9887,2012-08-11,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9888,2012-09-14,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9889,2012-09-14,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9890,2012-09-14,Parallel-Grip Pull-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9891,2013-02-17,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9892,2013-02-17,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9893,2013-02-18,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9894,2013-02-28,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9895,2013-03-02,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9896,2013-03-02,Parallel-Grip Pull-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9897,2013-03-04,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9898,2013-03-08,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9899,2013-03-16,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9900,2013-03-25,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9901,2013-03-25,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9902,2013-03-26,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9903,2013-03-28,Parallel-Grip Pull-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9904,2013-03-28,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9905,2013-03-28,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9906,2013-03-28,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9907,2013-03-29,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9908,2013-03-29,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9909,2013-03-31,Parallel-Grip Pull-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9910,2013-03-31,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9911,2013-04-04,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9912,2013-04-05,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9913,2013-04-11,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9914,2013-04-16,Parallel-Grip Pull-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9915,2013-04-22,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9916,2013-04-30,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9917,2013-04-30,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9918,2013-04-30,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9919,2013-05-07,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9920,2013-05-31,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9921,2013-06-06,Parallel-Grip Pull-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9922,2013-06-06,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9923,2013-06-06,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9924,2013-06-14,Parallel-Grip Pull-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9925,2013-06-14,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9926,2013-06-17,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9927,2013-06-18,Parallel-Grip Pull-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9928,2013-06-21,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9929,2013-06-21,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9930,2013-06-25,Parallel-Grip Pull-Up,NA,3.0,5.0,NA,Fitocracy,Other,15.0,NA,FALSE,Pull
9931,2013-07-03,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9932,2013-07-04,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9933,2013-07-05,Parallel-Grip Pull-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9934,2013-07-06,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9935,2013-07-22,Parallel-Grip Pull-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9936,2013-07-22,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9937,2013-07-22,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9938,2013-07-27,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9939,2013-08-09,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9940,2013-08-13,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9941,2013-08-13,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9942,2013-08-13,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9943,2013-09-11,Parallel-Grip Pull-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9944,2013-10-09,Parallel-Grip Pull-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9945,2013-10-09,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9946,2013-10-09,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9947,2013-10-20,Parallel-Grip Pull-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9948,2013-11-19,Parallel-Grip Pull-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9949,2013-12-21,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9950,2013-12-31,Parallel-Grip Pull-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9951,2013-12-31,Parallel-Grip Pull-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9952,2013-12-31,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9953,2014-02-05,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9954,2014-02-26,Parallel-Grip Pull-Up,NA,6.0,40.0,NA,Fitocracy,Other,240.0,NA,FALSE,Pull
9955,2014-03-15,Parallel-Grip Pull-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
9956,2012-06-15,Barbell Pendlay Row,NA,30.0,5.0,NA,Fitocracy,Other,150.0,Barbell,FALSE,Pull
9957,2012-06-15,Barbell Pendlay Row,NA,40.0,5.0,NA,Fitocracy,Other,200.0,Barbell,FALSE,Pull
9958,2012-06-15,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9959,2012-06-18,Barbell Pendlay Row,NA,30.0,5.0,NA,Fitocracy,Other,150.0,Barbell,FALSE,Pull
9960,2012-06-18,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9961,2012-06-18,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9962,2012-06-18,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9963,2012-06-18,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9964,2012-06-18,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9965,2012-06-20,Barbell Pendlay Row,NA,40.0,5.0,NA,Fitocracy,Other,200.0,Barbell,FALSE,Pull
9966,2012-06-20,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9967,2012-06-20,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9968,2012-06-20,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9969,2012-06-20,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9970,2012-06-20,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9971,2012-06-23,Barbell Pendlay Row,NA,40.0,5.0,NA,Fitocracy,Other,200.0,Barbell,FALSE,Pull
9972,2012-06-23,Barbell Pendlay Row,NA,40.0,5.0,NA,Fitocracy,Other,200.0,Barbell,FALSE,Pull
9973,2012-06-23,Barbell Pendlay Row,NA,40.0,5.0,NA,Fitocracy,Other,200.0,Barbell,FALSE,Pull
9974,2012-06-26,Barbell Pendlay Row,NA,20.0,5.0,NA,Fitocracy,Other,100.0,Barbell,FALSE,Pull
9975,2012-06-26,Barbell Pendlay Row,NA,40.0,5.0,NA,Fitocracy,Other,200.0,Barbell,FALSE,Pull
9976,2012-06-26,Barbell Pendlay Row,NA,45.0,5.0,NA,Fitocracy,Other,225.0,Barbell,FALSE,Pull
9977,2012-06-26,Barbell Pendlay Row,NA,45.0,5.0,NA,Fitocracy,Other,225.0,Barbell,FALSE,Pull
9978,2012-06-26,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9979,2012-06-26,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9980,2012-06-26,Barbell Pendlay Row,NA,50.0,5.0,NA,Fitocracy,Other,250.0,Barbell,FALSE,Pull
9981,2012-07-13,Barbell Pendlay Row,NA,42.0,5.0,NA,Fitocracy,Other,210.0,Barbell,FALSE,Pull
9982,2012-07-13,Barbell Pendlay Row,NA,62.0,5.0,NA,Fitocracy,Other,310.0,Barbell,FALSE,Pull
