"","EXERCISE","DATE","WEIGHT","REPS","SOURCE","CATEGORY","SET_NUM"
"1229","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1230","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1231","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1232","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1233","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1234","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1235","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1236","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1237","Barbell Incline Bench Press",2013-12-13,40,5,"Fitocracy",NA,NA
"1238","Barbell Incline Bench Press",2013-12-16,20,10,"Fitocracy",NA,NA
"1239","Barbell Incline Bench Press",2013-12-16,50,5,"Fitocracy",NA,NA
"1240","Barbell Incline Bench Press",2013-12-16,70,5,"Fitocracy",NA,NA
"1241","Barbell Incline Bench Press",2013-12-16,72.5,3,"Fitocracy",NA,NA
"1242","Barbell Incline Bench Press",2013-12-16,72.5,1,"Fitocracy",NA,NA
"1243","Barbell Incline Bench Press",2013-12-16,50,10,"Fitocracy",NA,NA
"1244","Barbell Incline Bench Press",2013-12-16,50,10,"Fitocracy",NA,NA
"1245","Barbell Incline Bench Press",2014-02-26,40,10,"Fitocracy",NA,NA
"1246","Barbell Incline Bench Press",2014-02-26,40,10,"Fitocracy",NA,NA
"1247","Barbell Incline Bench Press",2014-02-26,40,10,"Fitocracy",NA,NA
"1248","Barbell Incline Bench Press",2014-02-26,40,8,"Fitocracy",NA,NA
"1249","Barbell Incline Bench Press",2014-02-26,40,20,"Fitocracy",NA,NA
"1250","Barbell Incline Bench Press",2014-02-26,40,1,"Fitocracy",NA,NA
"1251","Barbell Incline Bench Press",2014-02-26,40,2,"Fitocracy",NA,NA
"1252","Barbell Incline Bench Press",2014-02-28,50,6,"Fitocracy",NA,NA
"1253","Barbell Incline Bench Press",2014-02-28,50,6,"Fitocracy",NA,NA
"1254","Barbell Incline Bench Press",2014-02-28,50,6,"Fitocracy",NA,NA
"1255","Barbell Incline Bench Press",2014-02-28,50,6,"Fitocracy",NA,NA
"1256","Barbell Incline Bench Press",2014-02-28,50,6,"Fitocracy",NA,NA
"1257","Barbell Incline Bench Press",2014-02-28,50,6,"Fitocracy",NA,NA
"1258","Barbell Incline Bench Press",2014-03-25,40,3,"Fitocracy",NA,NA
"1259","Barbell Incline Bench Press",2014-03-25,40,3,"Fitocracy",NA,NA
"1260","Barbell Incline Bench Press",2014-03-25,40,3,"Fitocracy",NA,NA
"1261","Barbell Incline Bench Press",2014-03-25,40,3,"Fitocracy",NA,NA
"1262","Barbell Incline Bench Press",2014-03-25,40,3,"Fitocracy",NA,NA
"1263","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1264","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1265","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1266","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1267","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1268","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1269","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1270","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1271","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1272","Barbell Incline Bench Press",2014-03-25,45,3,"Fitocracy",NA,NA
"1273","Barbell Incline Bench Press",2014-03-25,47.5,3,"Fitocracy",NA,NA
"1274","Barbell Incline Bench Press",2014-03-25,47.5,3,"Fitocracy",NA,NA
"1275","Barbell Incline Bench Press",2014-03-25,47.5,3,"Fitocracy",NA,NA
"1276","Barbell Incline Bench Press",2014-03-25,47.5,3,"Fitocracy",NA,NA
"1277","Barbell Incline Bench Press",2014-03-25,47.5,3,"Fitocracy",NA,NA
"1278","Barbell Incline Bench Press",2014-03-25,50,3,"Fitocracy",NA,NA
"1279","Barbell Incline Bench Press",2014-03-25,50,3,"Fitocracy",NA,NA
"1280","Barbell Incline Bench Press",2014-03-25,50,3,"Fitocracy",NA,NA
"1281","Barbell Incline Bench Press",2014-03-25,50,3,"Fitocracy",NA,NA
"1282","Barbell Incline Bench Press",2014-03-25,50,3,"Fitocracy",NA,NA
"1283","Barbell Incline Bench Press",2014-03-25,52.5,3,"Fitocracy",NA,NA
"1284","Barbell Incline Bench Press",2014-03-25,52.5,3,"Fitocracy",NA,NA
"1285","Barbell Incline Bench Press",2014-03-25,52.5,3,"Fitocracy",NA,NA
"1286","Barbell Incline Bench Press",2014-03-25,52.5,3,"Fitocracy",NA,NA
"1287","Barbell Incline Bench Press",2014-03-25,52.5,3,"Fitocracy",NA,NA
"1288","Barbell Incline Bench Press",2014-03-25,53.5,3,"Fitocracy",NA,NA
"1289","Barbell Incline Bench Press",2014-03-25,53.5,3,"Fitocracy",NA,NA
"1290","Barbell Incline Bench Press",2014-03-25,53.5,3,"Fitocracy",NA,NA
"1291","Barbell Incline Bench Press",2014-03-25,53.5,3,"Fitocracy",NA,NA
"1292","Barbell Incline Bench Press",2014-03-25,53.5,3,"Fitocracy",NA,NA
"1293","Barbell Incline Bench Press",2014-03-25,55,3,"Fitocracy",NA,NA
"1294","Barbell Incline Bench Press",2014-03-25,55,3,"Fitocracy",NA,NA
"1295","Barbell Incline Bench Press",2014-03-25,55,3,"Fitocracy",NA,NA
"1296","Barbell Incline Bench Press",2014-03-25,55,3,"Fitocracy",NA,NA
"1297","Barbell Incline Bench Press",2014-03-25,55,3,"Fitocracy",NA,NA
"1298","Barbell Incline Bench Press",2014-03-29,40,6,"Fitocracy",NA,NA
"1299","Barbell Incline Bench Press",2014-03-29,60,6,"Fitocracy",NA,NA
"1300","Barbell Incline Bench Press",2014-03-29,65,6,"Fitocracy",NA,NA
"1301","Barbell Incline Bench Press",2014-03-29,65,6,"Fitocracy",NA,NA
"1302","Barbell Incline Bench Press",2014-03-29,65,8,"Fitocracy",NA,NA
"1303","Barbell Incline Bench Press",2014-03-31,40,6,"Fitocracy",NA,NA
"1304","Barbell Incline Bench Press",2014-03-31,50,6,"Fitocracy",NA,NA
"1305","Barbell Incline Bench Press",2014-03-31,66,6,"Fitocracy",NA,NA
"1306","Barbell Incline Bench Press",2014-03-31,66,6,"Fitocracy",NA,NA
"1307","Barbell Incline Bench Press",2014-03-31,66,6,"Fitocracy",NA,NA
"1308","Barbell Pin Press",2013-03-08,37.5,5,"Fitocracy",NA,NA
"1309","Barbell Pin Press",2013-03-08,51,5,"Fitocracy",NA,NA
"1310","Barbell Pin Press",2013-03-08,61,5,"Fitocracy",NA,NA
"1311","Barbell Pin Press",2013-03-08,65,3,"Fitocracy",NA,NA
"1312","Barbell Pin Press",2013-03-08,70,1,"Fitocracy",NA,NA
"1313","Barbell Pin Press",2013-08-16,30,1,"Fitocracy",NA,NA
"1314","Barbell Pin Press",2013-08-16,30,1,"Fitocracy",NA,NA
"1315","Barbell Pin Press",2013-08-16,50,1,"Fitocracy",NA,NA
"1316","Barbell Pin Press",2013-08-16,50,1,"Fitocracy",NA,NA
"1317","Barbell Pin Press",2013-09-14,50,1,"Fitocracy",NA,NA
"1318","Barbell Pin Press",2013-09-14,70,1,"Fitocracy",NA,NA
"1319","Barbell Pin Press",2013-09-14,75,1,"Fitocracy",NA,NA
"1320","Barbell Rear Delt Row",2013-05-03,60,6,"Fitocracy",NA,NA
"1321","Barbell Rear Delt Row",2013-05-03,60,6,"Fitocracy",NA,NA
"1322","Barbell Rear Delt Row",2013-05-03,60,6,"Fitocracy",NA,NA
"1323","Barbell Rear Delt Row",2013-05-05,60,6,"Fitocracy",NA,NA
"1324","Barbell Rear Delt Row",2013-05-05,60,6,"Fitocracy",NA,NA
"1325","Barbell Rear Delt Row",2013-05-05,60,6,"Fitocracy",NA,NA
"1326","Barbell Rear Delt Row",2013-05-07,30,15,"Fitocracy",NA,NA
"1327","Barbell Rear Delt Row",2013-05-07,30,18,"Fitocracy",NA,NA
"1328","Barbell Rear Delt Row",2013-05-07,30,18,"Fitocracy",NA,NA
"1329","Barbell Rear Delt Row",2013-05-10,40,8,"Fitocracy",NA,NA
"1330","Barbell Rear Delt Row",2013-05-10,40,8,"Fitocracy",NA,NA
"1331","Barbell Rear Delt Row",2013-05-12,40,8,"Fitocracy",NA,NA
"1332","Barbell Rear Delt Row",2013-05-12,40,8,"Fitocracy",NA,NA
"1333","Barbell Rear Delt Row",2013-05-12,40,8,"Fitocracy",NA,NA
"1334","Barbell Rear Delt Row",2013-06-06,30,20,"Fitocracy",NA,NA
"1335","Barbell Rear Delt Row",2013-06-06,30,20,"Fitocracy",NA,NA
"1336","Barbell Rear Delt Row",2013-06-14,50,5,"Fitocracy",NA,NA
"1337","Barbell Rear Delt Row",2013-06-14,50,5,"Fitocracy",NA,NA
"1338","Barbell Rear Delt Row",2014-02-15,30,5,"Fitocracy",NA,NA
"1339","Barbell Rear Delt Row",2014-02-15,30,5,"Fitocracy",NA,NA
"1340","Barbell Rear Delt Row",2014-02-15,30,5,"Fitocracy",NA,NA
"1341","Barbell Shrug Behind The Back",2013-04-19,30,10,"Fitocracy",NA,NA
"1342","Barbell Shrug Behind The Back",2013-04-19,50,15,"Fitocracy",NA,NA
"1343","Barbell Shrug Behind The Back",2013-04-25,50,15,"Fitocracy",NA,NA
"1344","Barbell Shrug Behind The Back",2013-05-03,60,10,"Fitocracy",NA,NA
"1345","Barbell Shrug Behind The Back",2013-05-03,60,10,"Fitocracy",NA,NA
"1346","Barbell Shrug",2012-06-12,40,10,"Fitocracy",NA,NA
"1347","Barbell Shrug",2012-06-12,50,10,"Fitocracy",NA,NA
"1348","Barbell Shrug",2012-06-12,50,10,"Fitocracy",NA,NA
"1349","Barbell Shrug",2012-06-15,50,5,"Fitocracy",NA,NA
"1350","Barbell Shrug",2012-06-15,50,5,"Fitocracy",NA,NA
"1351","Barbell Shrug",2012-06-15,55,5,"Fitocracy",NA,NA
"1352","Barbell Shrug",2012-06-15,60,5,"Fitocracy",NA,NA
"1353","Barbell Shrug",2012-06-15,70,5,"Fitocracy",NA,NA
"1354","Barbell Shrug",2012-06-18,60,5,"Fitocracy",NA,NA
"1355","Barbell Shrug",2012-06-18,70,5,"Fitocracy",NA,NA
"1356","Barbell Shrug",2012-06-18,80,5,"Fitocracy",NA,NA
"1357","Barbell Shrug",2012-06-20,40,10,"Fitocracy",NA,NA
"1358","Barbell Shrug",2012-06-20,40,10,"Fitocracy",NA,NA
"1359","Barbell Shrug",2012-09-12,62,10,"Fitocracy",NA,NA
"1360","Barbell Shrug",2012-09-12,62,10,"Fitocracy",NA,NA
"1361","Barbell Shrug",2012-12-31,65,15,"Fitocracy",NA,NA
"1362","Barbell Shrug",2013-01-03,61,15,"Fitocracy",NA,NA
"1363","Barbell Shrug",2013-01-03,61,10,"Fitocracy",NA,NA
"1364","Barbell Shrug",2013-01-03,41,20,"Fitocracy",NA,NA
"1365","Barbell Shrug",2013-01-10,47.5,15,"Fitocracy",NA,NA
"1366","Barbell Shrug",2013-01-10,55,15,"Fitocracy",NA,NA
"1367","Barbell Shrug",2013-04-25,50,15,"Fitocracy",NA,NA
"1368","Barbell Shrug",2013-05-03,40,15,"Fitocracy",NA,NA
"1369","Barbell Shrug",2013-05-03,60,10,"Fitocracy",NA,NA
"1370","Barbell Shrug",2013-05-07,60,10,"Fitocracy",NA,NA
"1371","Barbell Shrug",2013-05-07,60,10,"Fitocracy",NA,NA
"1372","Barbell Shrug",2013-05-07,60,10,"Fitocracy",NA,NA
"1373","Barbell Shrug",2013-09-27,60,20,"Fitocracy",NA,NA
"1374","Barbell Shrug",2013-09-27,70,15,"Fitocracy",NA,NA
"1375","Barbell Shrug",2013-10-02,70,20,"Fitocracy",NA,NA
"1376","Barbell Shrug",2013-10-02,80,15,"Fitocracy",NA,NA
"1377","Barbell Shrug",2013-10-09,90,10,"Fitocracy",NA,NA
"1378","Barbell Shrug",2013-10-09,95,15,"Fitocracy",NA,NA
"1379","Barbell Shrug",2013-11-11,60,20,"Fitocracy",NA,NA
"1380","Barbell Shrug",2013-11-11,70,20,"Fitocracy",NA,NA
"1381","Barbell Shrug",2013-11-22,50,15,"Fitocracy",NA,NA
"1382","Barbell Shrug",2013-11-22,70,10,"Fitocracy",NA,NA
"1383","Barbell Shrug",2013-11-22,90,10,"Fitocracy",NA,NA
"1384","Barbell Shrug",2013-11-22,100,5,"Fitocracy",NA,NA
"1385","Barbell Shrug",2013-11-22,100,3,"Fitocracy",NA,NA
"1386","Barbell Shrug",2013-12-13,80,5,"Fitocracy",NA,NA
"1387","Barbell Shrug",2013-12-13,90,5,"Fitocracy",NA,NA
"1388","Barbell Shrug",2013-12-13,100,5,"Fitocracy",NA,NA
"1389","Barbell Shrug",2013-12-13,110,5,"Fitocracy",NA,NA
"1390","Barbell Shrug",2013-12-13,110,10,"Fitocracy",NA,NA
"1391","Barbell Shrug",2014-01-12,50,15,"Fitocracy",NA,NA
"1392","Barbell Shrug",2014-01-12,60,15,"Fitocracy",NA,NA
"1393","Barbell Shrug",2014-01-21,60,15,"Fitocracy",NA,NA
"1394","Barbell Shrug",2014-01-21,70,25,"Fitocracy",NA,NA
"1395","Barbell Shrug",2014-02-14,40,15,"Fitocracy",NA,NA
"1396","Barbell Shrug",2014-02-14,40,15,"Fitocracy",NA,NA
"1397","Barbell Shrug",2014-02-28,60,6,"Fitocracy",NA,NA
"1398","Barbell Shrug",2014-02-28,80,6,"Fitocracy",NA,NA
"1399","Barbell Shrug",2014-02-28,80,6,"Fitocracy",NA,NA
"1400","Barbell Shrug",2014-02-28,90,6,"Fitocracy",NA,NA
"1401","Barbell Shrug",2014-02-28,110,6,"Fitocracy",NA,NA
"1402","Barbell Shrug",2014-02-28,110,6,"Fitocracy",NA,NA
"1403","Barbell Shrug",2014-03-17,30,15,"Fitocracy",NA,NA
"1404","Barbell Shrug",2014-03-17,70,15,"Fitocracy",NA,NA
"1405","Barbell Shrug",2014-03-17,90,15,"Fitocracy",NA,NA
"1406","Barbell Shrug",2014-03-23,110,5,"Fitocracy",NA,NA
"1407","Barbell Shrug",2014-03-25,70,5,"Fitocracy",NA,NA
"1408","Barbell Shrug",2014-03-25,70,5,"Fitocracy",NA,NA
"1409","Barbell Shrug",2014-03-25,70,5,"Fitocracy",NA,NA
"1410","Barbell Shrug",2014-03-25,65,5,"Fitocracy",NA,NA
"1411","Barbell Shrug",2014-03-25,65,5,"Fitocracy",NA,NA
"1412","Barbell Shrug",2014-03-25,65,5,"Fitocracy",NA,NA
"1413","Barbell Shrug",2014-03-25,65,5,"Fitocracy",NA,NA
"1414","Barbell Shrug",2014-03-25,65,5,"Fitocracy",NA,NA
"1415","Barbell Shrug",2014-03-25,70,5,"Fitocracy",NA,NA
"1416","Barbell Shrug",2014-03-25,70,5,"Fitocracy",NA,NA
"1417","Barbell Squat",2012-06-01,20,5,"Fitocracy",NA,NA
"1418","Barbell Squat",2012-06-01,20,5,"Fitocracy",NA,NA
"1419","Barbell Squat",2012-06-01,30,5,"Fitocracy",NA,NA
"1420","Barbell Squat",2012-06-03,30,5,"Fitocracy",NA,NA
"1421","Barbell Squat",2012-06-03,30,5,"Fitocracy",NA,NA
"1422","Barbell Squat",2012-06-03,30,5,"Fitocracy",NA,NA
"1423","Barbell Squat",2012-06-06,30,20,"Fitocracy",NA,NA
"1424","Barbell Squat",2012-06-06,40,5,"Fitocracy",NA,NA
"1425","Barbell Squat",2012-06-06,45,5,"Fitocracy",NA,NA
"1426","Barbell Squat",2012-06-06,50,5,"Fitocracy",NA,NA
"1427","Barbell Squat",2012-06-06,55,5,"Fitocracy",NA,NA
"1428","Barbell Squat",2012-06-08,40,10,"Fitocracy",NA,NA
"1429","Barbell Squat",2012-06-08,50,10,"Fitocracy",NA,NA
"1430","Barbell Squat",2012-06-08,60,5,"Fitocracy",NA,NA
"1431","Barbell Squat",2012-06-08,65,5,"Fitocracy",NA,NA
"1432","Barbell Squat",2012-06-08,45,15,"Fitocracy",NA,NA
"1433","Barbell Squat",2012-06-08,40,10,"Fitocracy",NA,NA
"1434","Barbell Squat",2012-06-08,50,5,"Fitocracy",NA,NA
"1435","Barbell Squat",2012-06-08,60,5,"Fitocracy",NA,NA
"1436","Barbell Squat",2012-06-08,65,5,"Fitocracy",NA,NA
"1437","Barbell Squat",2012-06-08,70,3,"Fitocracy",NA,NA
"1438","Barbell Squat",2012-06-08,75,1,"Fitocracy",NA,NA
"1439","Barbell Squat",2012-06-08,80,1,"Fitocracy",NA,NA
"1440","Barbell Squat",2012-06-08,85,1,"Fitocracy",NA,NA
"1441","Barbell Squat",2012-06-11,50,5,"Fitocracy",NA,NA
"1442","Barbell Squat",2012-06-11,60,5,"Fitocracy",NA,NA
"1443","Barbell Squat",2012-06-11,60,5,"Fitocracy",NA,NA
"1444","Barbell Squat",2012-06-11,65,5,"Fitocracy",NA,NA
"1445","Barbell Squat",2012-06-11,70,5,"Fitocracy",NA,NA
"1446","Barbell Squat",2012-06-11,82.5,2,"Fitocracy",NA,NA
"1447","Barbell Squat",2012-06-11,90,1,"Fitocracy",NA,NA
"1448","Barbell Squat",2012-06-11,60,5,"Fitocracy",NA,NA
"1449","Barbell Squat",2012-06-11,60,5,"Fitocracy",NA,NA
"1450","Barbell Squat",2012-06-11,65,5,"Fitocracy",NA,NA
"1451","Barbell Squat",2012-06-12,50,15,"Fitocracy",NA,NA
"1452","Barbell Squat",2012-06-12,60,10,"Fitocracy",NA,NA
"1453","Barbell Squat",2012-06-12,65,5,"Fitocracy",NA,NA
"1454","Barbell Squat",2012-06-12,65,5,"Fitocracy",NA,NA
"1455","Barbell Squat",2012-06-12,70,5,"Fitocracy",NA,NA
"1456","Barbell Squat",2012-06-12,70,5,"Fitocracy",NA,NA
"1457","Barbell Squat",2012-06-12,40,10,"Fitocracy",NA,NA
"1458","Barbell Squat",2012-06-15,50,10,"Fitocracy",NA,NA
"1459","Barbell Squat",2012-06-15,60,5,"Fitocracy",NA,NA
"1460","Barbell Squat",2012-06-15,65,5,"Fitocracy",NA,NA
"1461","Barbell Squat",2012-06-15,70,5,"Fitocracy",NA,NA
"1462","Barbell Squat",2012-06-15,70,5,"Fitocracy",NA,NA
"1463","Barbell Squat",2012-06-15,70,5,"Fitocracy",NA,NA
"1464","Barbell Squat",2012-06-15,50,10,"Fitocracy",NA,NA
"1465","Barbell Squat",2012-06-18,50,5,"Fitocracy",NA,NA
"1466","Barbell Squat",2012-06-18,65,5,"Fitocracy",NA,NA
"1467","Barbell Squat",2012-06-18,65,5,"Fitocracy",NA,NA
"1468","Barbell Squat",2012-06-18,65,5,"Fitocracy",NA,NA
"1469","Barbell Squat",2012-06-18,65,5,"Fitocracy",NA,NA
"1470","Barbell Squat",2012-06-18,65,5,"Fitocracy",NA,NA
"1471","Barbell Squat",2012-07-19,10,5,"Fitocracy",NA,NA
"1472","Barbell Squat",2012-07-19,20,5,"Fitocracy",NA,NA
"1473","Barbell Squat",2012-07-19,20,5,"Fitocracy",NA,NA
"1474","Barbell Squat",2012-07-19,20,5,"Fitocracy",NA,NA
"1475","Barbell Squat",2012-07-23,15,5,"Fitocracy",NA,NA
"1476","Barbell Squat",2012-07-23,25,5,"Fitocracy",NA,NA
"1477","Barbell Squat",2012-07-23,35,5,"Fitocracy",NA,NA
"1478","Barbell Squat",2012-07-23,40,5,"Fitocracy",NA,NA
"1479","Barbell Squat",2012-07-23,45,5,"Fitocracy",NA,NA
"1480","Barbell Squat",2012-07-23,50,5,"Fitocracy",NA,NA
"1481","Barbell Squat",2012-07-23,50,5,"Fitocracy",NA,NA
"1482","Barbell Squat",2012-07-23,50,10,"Fitocracy",NA,NA
"1483","Barbell Squat",2012-07-27,10,5,"Fitocracy",NA,NA
"1484","Barbell Squat",2012-07-27,10,5,"Fitocracy",NA,NA
"1485","Barbell Squat",2012-07-27,30,5,"Fitocracy",NA,NA
"1486","Barbell Squat",2012-07-27,40,5,"Fitocracy",NA,NA
"1487","Barbell Squat",2012-07-27,50,5,"Fitocracy",NA,NA
"1488","Barbell Squat",2012-07-27,60,5,"Fitocracy",NA,NA
"1489","Barbell Squat",2012-07-27,60,5,"Fitocracy",NA,NA
"1490","Barbell Squat",2012-07-27,65,5,"Fitocracy",NA,NA
"1491","Barbell Squat",2012-07-27,65,5,"Fitocracy",NA,NA
"1492","Barbell Squat",2012-07-27,65,5,"Fitocracy",NA,NA
"1493","Barbell Squat",2012-07-27,50,10,"Fitocracy",NA,NA
"1494","Barbell Squat",2012-07-27,40,15,"Fitocracy",NA,NA
"1495","Barbell Squat",2012-07-27,40,10,"Fitocracy",NA,NA
"1496","Barbell Squat",2012-08-01,20,5,"Fitocracy",NA,NA
"1497","Barbell Squat",2012-08-01,20,5,"Fitocracy",NA,NA
"1498","Barbell Squat",2012-08-01,50,5,"Fitocracy",NA,NA
"1499","Barbell Squat",2012-08-01,60,5,"Fitocracy",NA,NA
"1500","Barbell Squat",2012-08-01,60,5,"Fitocracy",NA,NA
"1501","Barbell Squat",2012-08-01,60,5,"Fitocracy",NA,NA
"1502","Barbell Squat",2012-08-01,70,5,"Fitocracy",NA,NA
"1503","Barbell Squat",2012-08-01,70,5,"Fitocracy",NA,NA
"1504","Barbell Squat",2012-08-01,70,5,"Fitocracy",NA,NA
"1505","Barbell Squat",2012-08-07,10,5,"Fitocracy",NA,NA
"1506","Barbell Squat",2012-08-07,10,5,"Fitocracy",NA,NA
"1507","Barbell Squat",2012-08-07,10,5,"Fitocracy",NA,NA
"1508","Barbell Squat",2012-08-07,30,5,"Fitocracy",NA,NA
"1509","Barbell Squat",2012-08-07,30,5,"Fitocracy",NA,NA
"1510","Barbell Squat",2012-08-07,30,5,"Fitocracy",NA,NA
"1511","Barbell Squat",2012-08-07,75,5,"Fitocracy",NA,NA
"1512","Barbell Squat",2012-08-07,75,5,"Fitocracy",NA,NA
"1513","Barbell Squat",2012-08-07,75,5,"Fitocracy",NA,NA
"1514","Barbell Squat",2012-08-10,10,5,"Fitocracy",NA,NA
"1515","Barbell Squat",2012-08-10,10,5,"Fitocracy",NA,NA
"1516","Barbell Squat",2012-08-10,30,5,"Fitocracy",NA,NA
"1517","Barbell Squat",2012-08-10,30,5,"Fitocracy",NA,NA
"1518","Barbell Squat",2012-08-10,30,5,"Fitocracy",NA,NA
"1519","Barbell Squat",2012-08-10,30,5,"Fitocracy",NA,NA
"1520","Barbell Squat",2012-08-10,30,5,"Fitocracy",NA,NA
"1521","Barbell Squat",2012-08-10,60,5,"Fitocracy",NA,NA
"1522","Barbell Squat",2012-08-10,60,5,"Fitocracy",NA,NA
"1523","Barbell Squat",2012-08-10,60,5,"Fitocracy",NA,NA
"1524","Barbell Squat",2012-08-11,10,5,"Fitocracy",NA,NA
"1525","Barbell Squat",2012-08-11,10,5,"Fitocracy",NA,NA
"1526","Barbell Squat",2012-08-11,50,5,"Fitocracy",NA,NA
"1527","Barbell Squat",2012-08-11,62.5,5,"Fitocracy",NA,NA
"1528","Barbell Squat",2012-08-19,10,5,"Fitocracy",NA,NA
"1529","Barbell Squat",2012-08-19,10,5,"Fitocracy",NA,NA
"1530","Barbell Squat",2012-08-19,30,5,"Fitocracy",NA,NA
"1531","Barbell Squat",2012-08-19,30,5,"Fitocracy",NA,NA
"1532","Barbell Squat",2012-08-19,65,5,"Fitocracy",NA,NA
"1533","Barbell Squat",2012-08-19,65,5,"Fitocracy",NA,NA
"1534","Barbell Squat",2012-08-19,70,5,"Fitocracy",NA,NA
"1535","Barbell Squat",2012-08-19,70,5,"Fitocracy",NA,NA
"1536","Barbell Squat",2012-08-19,70,5,"Fitocracy",NA,NA
"1537","Barbell Squat",2012-08-19,72.5,5,"Fitocracy",NA,NA
"1538","Barbell Squat",2012-08-19,72.5,5,"Fitocracy",NA,NA
"1539","Barbell Squat",2012-08-19,72.5,5,"Fitocracy",NA,NA
"1540","Barbell Squat",2012-08-22,10,5,"Fitocracy",NA,NA
"1541","Barbell Squat",2012-08-22,10,5,"Fitocracy",NA,NA
"1542","Barbell Squat",2012-08-22,20,5,"Fitocracy",NA,NA
"1543","Barbell Squat",2012-08-22,20,5,"Fitocracy",NA,NA
"1544","Barbell Squat",2012-08-22,50,5,"Fitocracy",NA,NA
"1545","Barbell Squat",2012-08-22,70,5,"Fitocracy",NA,NA
"1546","Barbell Squat",2012-08-22,80,5,"Fitocracy",NA,NA
"1547","Barbell Squat",2012-08-22,80,5,"Fitocracy",NA,NA
"1548","Barbell Squat",2012-08-22,80,3,"Fitocracy",NA,NA
"1549","Barbell Squat",2012-08-26,30,20,"Fitocracy",NA,NA
"1550","Barbell Squat",2012-08-26,50,5,"Fitocracy",NA,NA
"1551","Barbell Squat",2012-08-26,85,5,"Fitocracy",NA,NA
"1552","Barbell Squat",2012-08-26,85,3,"Fitocracy",NA,NA
"1553","Barbell Squat",2012-08-26,90,3,"Fitocracy",NA,NA
"1554","Barbell Squat",2012-08-26,100,1,"Fitocracy",NA,NA
"1555","Barbell Squat",2012-08-26,100,1,"Fitocracy",NA,NA
"1556","Barbell Squat",2012-08-26,50,20,"Fitocracy",NA,NA
"1557","Barbell Squat",2012-08-29,30,5,"Fitocracy",NA,NA
"1558","Barbell Squat",2012-08-29,30,5,"Fitocracy",NA,NA
"1559","Barbell Squat",2012-08-29,50,5,"Fitocracy",NA,NA
"1560","Barbell Squat",2012-08-29,80,5,"Fitocracy",NA,NA
"1561","Barbell Squat",2012-08-29,80,5,"Fitocracy",NA,NA
"1562","Barbell Squat",2012-08-29,80,5,"Fitocracy",NA,NA
"1563","Barbell Squat",2012-08-29,90,3,"Fitocracy",NA,NA
"1564","Barbell Squat",2012-08-29,100,1,"Fitocracy",NA,NA
"1565","Barbell Squat",2012-08-29,105,1,"Fitocracy",NA,NA
"1566","Barbell Squat",2012-08-29,110,1,"Fitocracy",NA,NA
"1567","Barbell Squat",2012-08-29,55,15,"Fitocracy",NA,NA
"1568","Barbell Squat",2012-09-03,10,5,"Fitocracy",NA,NA
"1569","Barbell Squat",2012-09-03,10,5,"Fitocracy",NA,NA
"1570","Barbell Squat",2012-09-03,30,5,"Fitocracy",NA,NA
"1571","Barbell Squat",2012-09-03,50,5,"Fitocracy",NA,NA
"1572","Barbell Squat",2012-09-03,80,5,"Fitocracy",NA,NA
"1573","Barbell Squat",2012-09-03,85,5,"Fitocracy",NA,NA
"1574","Barbell Squat",2012-09-03,85,5,"Fitocracy",NA,NA
"1575","Barbell Squat",2012-09-03,85,5,"Fitocracy",NA,NA
"1576","Barbell Squat",2012-09-19,12,5,"Fitocracy",NA,NA
"1577","Barbell Squat",2012-09-19,12,5,"Fitocracy",NA,NA
"1578","Barbell Squat",2012-09-19,42,5,"Fitocracy",NA,NA
"1579","Barbell Squat",2012-09-19,42,5,"Fitocracy",NA,NA
"1580","Barbell Squat",2012-09-19,62,5,"Fitocracy",NA,NA
"1581","Barbell Squat",2012-09-19,62,5,"Fitocracy",NA,NA
"1582","Barbell Squat",2012-09-19,72,5,"Fitocracy",NA,NA
"1583","Barbell Squat",2012-09-19,72,5,"Fitocracy",NA,NA
"1584","Barbell Squat",2012-09-26,20,10,"Fitocracy",NA,NA
"1585","Barbell Squat",2012-09-26,35,5,"Fitocracy",NA,NA
"1586","Barbell Squat",2012-09-26,45,5,"Fitocracy",NA,NA
