"","DATE","EXERCISE","CATEGORY","WEIGHT","REPS","SET_NUM","SOURCE"
"10957",2013-12-13,"Snatch-Grip Deadlift",NA,"90","5",NA,"Fitocracy"
"10958",2013-12-13,"Snatch-Grip Deadlift",NA,"90","5",NA,"Fitocracy"
"10959",2014-01-04,"Snatch-Grip Deadlift",NA,"90","6",NA,"Fitocracy"
"10960",2014-01-04,"Snatch-Grip Deadlift",NA,"90","6",NA,"Fitocracy"
"10961",2014-01-04,"Snatch-Grip Deadlift",NA,"90","6",NA,"Fitocracy"
"10962",2014-01-18,"Snatch-Grip Deadlift",NA,"60","5",NA,"Fitocracy"
"10963",2014-01-18,"Snatch-Grip Deadlift",NA,"60","5",NA,"Fitocracy"
"10964",2014-01-18,"Snatch-Grip Deadlift",NA,"60","5",NA,"Fitocracy"
"10965",2014-01-29,"Snatch-Grip Deadlift",NA,"60","10",NA,"Fitocracy"
"10966",2014-01-29,"Snatch-Grip Deadlift",NA,"60","10",NA,"Fitocracy"
"10967",2014-01-29,"Snatch-Grip Deadlift",NA,"90","5",NA,"Fitocracy"
"10968",2014-03-23,"Snatch-Grip Deadlift",NA,"110","3",NA,"Fitocracy"
"10969",2014-03-25,"Snatch-Grip Deadlift",NA,"110","1",NA,"Fitocracy"
"10970",2012-11-18,"Standing Barbell Calf Raise",NA,"40","25",NA,"Fitocracy"
"10971",2012-11-18,"Standing Barbell Calf Raise",NA,"40","20",NA,"Fitocracy"
"10972",2012-11-18,"Standing Barbell Calf Raise",NA,"45","15",NA,"Fitocracy"
"10973",2012-11-18,"Standing Barbell Calf Raise",NA,"50","15",NA,"Fitocracy"
"10974",2012-11-18,"Standing Barbell Calf Raise",NA,"55","15",NA,"Fitocracy"
"10975",2012-11-18,"Standing Barbell Calf Raise",NA,"60","10",NA,"Fitocracy"
"10976",2013-07-29,"Standing Barbell Calf Raise",NA,"50","20",NA,"Fitocracy"
"10977",2013-07-29,"Standing Barbell Calf Raise",NA,"50","20",NA,"Fitocracy"
"10978",2013-07-29,"Standing Barbell Calf Raise",NA,"50","20",NA,"Fitocracy"
"10979",2013-07-29,"Standing Barbell Calf Raise",NA,"50","20",NA,"Fitocracy"
"10980",2013-07-29,"Standing Barbell Calf Raise",NA,"50","20",NA,"Fitocracy"
"10981",2014-02-05,"Standing Barbell Calf Raise",NA,"17.5","10",NA,"Fitocracy"
"10982",2014-02-05,"Standing Barbell Calf Raise",NA,"40","10",NA,"Fitocracy"
"10983",2014-02-05,"Standing Barbell Calf Raise",NA,"40","10",NA,"Fitocracy"
"10984",2012-06-29,"Standing Barbell Press Behind Neck",NA,"35","1",NA,"Fitocracy"
"10985",2013-04-19,"Standing Barbell Press Behind Neck",NA,"20","10",NA,"Fitocracy"
"10986",2013-06-01,"Standing Barbell Press Behind Neck",NA,"40","5",NA,"Fitocracy"
"10987",2013-06-03,"Standing Barbell Press Behind Neck",NA,"30","10",NA,"Fitocracy"
"10988",2013-07-19,"Standing Barbell Press Behind Neck",NA,"35","10",NA,"Fitocracy"
"10989",2014-02-05,"Standing Barbell Press Behind Neck",NA,"20","5",NA,"Fitocracy"
"10990",2014-02-05,"Standing Barbell Press Behind Neck",NA,"20","5",NA,"Fitocracy"
"10991",2012-06-06,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"10992",2012-06-06,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"10993",2012-06-06,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"10994",2012-06-08,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"10995",2012-06-08,"Standing Barbell Shoulder Press (OHP)",NA,"45","4",NA,"Fitocracy"
"10996",2012-06-08,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"10997",2012-06-11,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"10998",2012-06-11,"Standing Barbell Shoulder Press (OHP)",NA,"35","3",NA,"Fitocracy"
"10999",2012-06-12,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11000",2012-06-12,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11001",2012-06-12,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11002",2012-06-12,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11003",2012-06-12,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11004",2012-06-18,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11005",2012-06-18,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11006",2012-06-18,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11007",2012-06-18,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11008",2012-06-18,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11009",2012-06-18,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11010",2012-06-18,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11011",2012-06-20,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11012",2012-06-20,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11013",2012-06-20,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11014",2012-06-23,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11015",2012-06-23,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11016",2012-06-23,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11017",2012-06-23,"Standing Barbell Shoulder Press (OHP)",NA,"40","2",NA,"Fitocracy"
"11018",2012-06-26,"Standing Barbell Shoulder Press (OHP)",NA,"10","10",NA,"Fitocracy"
"11019",2012-06-26,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11020",2012-06-26,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11021",2012-06-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11022",2012-06-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11023",2012-06-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11024",2012-07-13,"Standing Barbell Shoulder Press (OHP)",NA,"22","5",NA,"Fitocracy"
"11025",2012-07-13,"Standing Barbell Shoulder Press (OHP)",NA,"22","5",NA,"Fitocracy"
"11026",2012-07-13,"Standing Barbell Shoulder Press (OHP)",NA,"32","5",NA,"Fitocracy"
"11027",2012-07-13,"Standing Barbell Shoulder Press (OHP)",NA,"37","5",NA,"Fitocracy"
"11028",2012-07-19,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11029",2012-07-19,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11030",2012-07-19,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","5",NA,"Fitocracy"
"11031",2012-07-19,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","5",NA,"Fitocracy"
"11032",2012-07-19,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","5",NA,"Fitocracy"
"11033",2012-07-19,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","5",NA,"Fitocracy"
"11034",2012-07-19,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","4",NA,"Fitocracy"
"11035",2012-07-23,"Standing Barbell Shoulder Press (OHP)",NA,"15","10",NA,"Fitocracy"
"11036",2012-07-23,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11037",2012-07-23,"Standing Barbell Shoulder Press (OHP)",NA,"40","3",NA,"Fitocracy"
"11038",2012-07-23,"Standing Barbell Shoulder Press (OHP)",NA,"45","1",NA,"Fitocracy"
"11039",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11040",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11041",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11042",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11043",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11044",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11045",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"45","3",NA,"Fitocracy"
"11046",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11047",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11048",2012-07-27,"Standing Barbell Shoulder Press (OHP)",NA,"35","4",NA,"Fitocracy"
"11049",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11050",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11051",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11052",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11053",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11054",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"45","3",NA,"Fitocracy"
"11055",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"25","10",NA,"Fitocracy"
"11056",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"25","10",NA,"Fitocracy"
"11057",2012-08-01,"Standing Barbell Shoulder Press (OHP)",NA,"25","10",NA,"Fitocracy"
"11058",2012-08-02,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"11059",2012-08-02,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"11060",2012-08-02,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"11061",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11062",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11063",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11064",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11065",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11066",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11067",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11068",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11069",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11070",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"11071",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"11072",2012-08-07,"Standing Barbell Shoulder Press (OHP)",NA,"20","10",NA,"Fitocracy"
"11073",2012-08-11,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11074",2012-08-11,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11075",2012-08-11,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11076",2012-08-11,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11077",2012-08-11,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","5",NA,"Fitocracy"
"11078",2012-08-11,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","5",NA,"Fitocracy"
"11079",2012-08-11,"Standing Barbell Shoulder Press (OHP)",NA,"42.5","5",NA,"Fitocracy"
"11080",2012-08-15,"Standing Barbell Shoulder Press (OHP)",NA,"22","5",NA,"Fitocracy"
"11081",2012-08-15,"Standing Barbell Shoulder Press (OHP)",NA,"22","5",NA,"Fitocracy"
"11082",2012-08-15,"Standing Barbell Shoulder Press (OHP)",NA,"42","5",NA,"Fitocracy"
"11083",2012-08-15,"Standing Barbell Shoulder Press (OHP)",NA,"42","5",NA,"Fitocracy"
"11084",2012-08-15,"Standing Barbell Shoulder Press (OHP)",NA,"42","4",NA,"Fitocracy"
"11085",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11086",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11087",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11088",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11089",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11090",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11091",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11092",2012-08-19,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11093",2012-08-22,"Standing Barbell Shoulder Press (OHP)",NA,"20","15",NA,"Fitocracy"
"11094",2012-08-22,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11095",2012-08-22,"Standing Barbell Shoulder Press (OHP)",NA,"50","1",NA,"Fitocracy"
"11096",2012-08-26,"Standing Barbell Shoulder Press (OHP)",NA,"10","5",NA,"Fitocracy"
"11097",2012-08-26,"Standing Barbell Shoulder Press (OHP)",NA,"20","5",NA,"Fitocracy"
"11098",2012-08-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11099",2012-08-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11100",2012-08-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11101",2012-08-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11102",2012-08-26,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11103",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11104",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11105",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11106",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11107",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11108",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11109",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11110",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11111",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11112",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11113",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11114",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11115",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11116",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11117",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11118",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11119",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11120",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11121",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11122",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11123",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11124",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11125",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11126",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11127",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11128",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11129",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11130",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11131",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11132",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11133",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11134",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11135",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11136",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11137",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11138",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11139",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11140",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11141",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11142",2012-08-31,"Standing Barbell Shoulder Press (OHP)",NA,"30","5",NA,"Fitocracy"
"11143",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"12","5",NA,"Fitocracy"
"11144",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"22","5",NA,"Fitocracy"
"11145",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"22","5",NA,"Fitocracy"
"11146",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"42","5",NA,"Fitocracy"
"11147",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"42","5",NA,"Fitocracy"
"11148",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"42","5",NA,"Fitocracy"
"11149",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"47","3",NA,"Fitocracy"
"11150",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"47","5",NA,"Fitocracy"
"11151",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"47","5",NA,"Fitocracy"
"11152",2012-09-19,"Standing Barbell Shoulder Press (OHP)",NA,"47","5",NA,"Fitocracy"
"11153",2012-09-28,"Standing Barbell Shoulder Press (OHP)",NA,"26","5",NA,"Fitocracy"
"11154",2012-09-28,"Standing Barbell Shoulder Press (OHP)",NA,"31","5",NA,"Fitocracy"
"11155",2012-09-28,"Standing Barbell Shoulder Press (OHP)",NA,"36","5",NA,"Fitocracy"
"11156",2012-09-28,"Standing Barbell Shoulder Press (OHP)",NA,"46","5",NA,"Fitocracy"
"11157",2012-10-05,"Standing Barbell Shoulder Press (OHP)",NA,"26","5",NA,"Fitocracy"
"11158",2012-10-05,"Standing Barbell Shoulder Press (OHP)",NA,"31","5",NA,"Fitocracy"
"11159",2012-10-05,"Standing Barbell Shoulder Press (OHP)",NA,"36","5",NA,"Fitocracy"
"11160",2012-10-05,"Standing Barbell Shoulder Press (OHP)",NA,"46","5",NA,"Fitocracy"
"11161",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11162",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11163",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11164",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11165",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11166",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11167",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11168",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11169",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11170",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11171",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11172",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11173",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11174",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11175",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11176",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11177",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11178",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11179",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11180",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11181",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11182",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11183",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11184",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11185",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11186",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11187",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11188",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11189",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11190",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11191",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11192",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11193",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11194",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11195",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11196",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","4",NA,"Fitocracy"
"11197",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","4",NA,"Fitocracy"
"11198",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","3",NA,"Fitocracy"
"11199",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","3",NA,"Fitocracy"
"11200",2012-10-17,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11201",2012-10-25,"Standing Barbell Shoulder Press (OHP)",NA,"11","5",NA,"Fitocracy"
"11202",2012-10-25,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11203",2012-10-25,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11204",2012-10-25,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11205",2012-10-25,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11206",2012-10-25,"Standing Barbell Shoulder Press (OHP)",NA,"47.5","4",NA,"Fitocracy"
"11207",2012-11-02,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
"11208",2012-11-02,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11209",2012-11-02,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11210",2012-11-02,"Standing Barbell Shoulder Press (OHP)",NA,"50","5",NA,"Fitocracy"
"11211",2012-11-02,"Standing Barbell Shoulder Press (OHP)",NA,"52.5","3",NA,"Fitocracy"
"11212",2012-11-02,"Standing Barbell Shoulder Press (OHP)",NA,"55","1",NA,"Fitocracy"
"11213",2012-11-08,"Standing Barbell Shoulder Press (OHP)",NA,"40","5",NA,"Fitocracy"
"11214",2012-11-08,"Standing Barbell Shoulder Press (OHP)",NA,"40","8",NA,"Fitocracy"
"11215",2012-11-08,"Standing Barbell Shoulder Press (OHP)",NA,"40","6",NA,"Fitocracy"
"11216",2012-11-11,"Standing Barbell Shoulder Press (OHP)",NA,"31","5",NA,"Fitocracy"
"11217",2012-11-11,"Standing Barbell Shoulder Press (OHP)",NA,"41","5",NA,"Fitocracy"
"11218",2012-11-11,"Standing Barbell Shoulder Press (OHP)",NA,"51","5",NA,"Fitocracy"
"11219",2012-11-13,"Standing Barbell Shoulder Press (OHP)",NA,"31","10",NA,"Fitocracy"
"11220",2012-11-13,"Standing Barbell Shoulder Press (OHP)",NA,"31","10",NA,"Fitocracy"
"11221",2012-12-14,"Standing Barbell Shoulder Press (OHP)",NA,"35","5",NA,"Fitocracy"
"11222",2012-12-14,"Standing Barbell Shoulder Press (OHP)",NA,"51","2",NA,"Fitocracy"
"11223",2012-12-14,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11224",2012-12-14,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11225",2012-12-14,"Standing Barbell Shoulder Press (OHP)",NA,"45","5",NA,"Fitocracy"
"11226",2012-12-31,"Standing Barbell Shoulder Press (OHP)",NA,"45","8",NA,"Fitocracy"
"11227",2013-01-03,"Standing Barbell Shoulder Press (OHP)",NA,"25","5",NA,"Fitocracy"
