Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2016-09-19,Incline Barbell Bench Press,Chest,70.0,3,,,,""
2016-09-19,Incline Barbell Bench Press,Chest,72.5,3,,,,""
2016-09-19,Incline Barbell Bench Press,Chest,75.0,3,,,,""
2016-09-19,Incline Barbell Bench Press,Chest,77.5,1,,,,""
2016-09-19,Flat Dumbbell Bench Press,Chest,18.0,15,,,,""
2016-09-19,Flat Dumbbell Bench Press,Chest,18.0,12,,,,""
2016-09-19,Flat Dumbbell Bench Press,Chest,20.0,10,,,,""
2016-09-19,Seated Dumbbell Arnold Press,Shoulders,12.0,8,,,,""
2016-09-19,Seated Dumbbell Arnold Press,Shoulders,9.0,10,,,,""
2016-09-19,Seated Dumbbell Arnold Press,Shoulders,7.0,12,,,,""
2016-09-19,EZ Bar Spider Curl,Biceps,17.5,15,,,,""
2016-09-19,EZ Bar Spider Curl,Biceps,20.0,10,,,,""
2016-09-19,EZ Bar Spider Curl,Biceps,20.0,8,,,,""
2016-09-19,Rope Triceps Pushdown,Triceps,20.0,15,,,,""
2016-09-19,Rope Triceps Pushdown,Triceps,25.0,10,,,,""
2016-09-19,Rope Triceps Pushdown,Triceps,25.0,6,,,,""
2016-09-19,Machine MTS Row,Back,20.0,15,,,,""
2016-09-19,Machine MTS Row,Back,20.0,10,,,,""
2016-09-19,Machine MTS Row,Back,20.0,8,,,,""
2016-09-19,Close Grip Seated Cable Row,Back,33.0,15,,,,""
2016-09-19,Close Grip Seated Cable Row,Back,47.0,12,,,,""
2016-09-19,Close Grip Seated Cable Row,Back,57.0,5,,,,""
2016-10-07,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2016-10-07,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2016-10-07,Flat Barbell Bench Press,Chest,75.0,2,,,,""
2016-10-07,Flat Barbell Bench Press,Chest,77.5,2,,,,""
2016-10-07,Barbell Overhead Press,Shoulders,40.0,5,,,,""
2016-10-07,Barbell Overhead Press,Shoulders,50.0,5,,,,""
2016-10-07,Barbell Overhead Press,Shoulders,60.0,2,,,,""
2016-10-07,Barbell Push Press,Shoulders,60.0,1,,,,""
2016-10-07,Pull Up,Back,0.0,3,,,,""
2016-10-07,Pull Up,Back,0.0,3,,,,""
2016-10-07,Pull Up,Back,0.0,2,,,,""
2016-10-15,Rack Pull,Back,100.0,5,,,,""
2016-10-15,Rack Pull,Back,130.0,5,,,,""
2016-10-15,Rack Pull,Back,150.0,3,,,,""
2016-10-15,Rack Pull,Back,160.0,2,,,,""
2016-10-15,Rack Pull,Back,170.0,3,,,,""
2016-10-15,Rack Pull,Back,180.0,2,,,,""
2016-10-15,Rack Pull,Back,190.0,1,,,,""
2016-10-15,Rack Pull,Back,200.0,1,,,,""
2016-10-15,Zydrunas Press,Shoulders,20.0,5,,,,""
2016-10-15,Zydrunas Press,Shoulders,30.0,5,,,,""
2016-10-15,Zydrunas Press,Shoulders,40.0,5,,,,""
2016-10-15,Zydrunas Press,Shoulders,40.0,5,,,,""
2016-10-15,Zydrunas Press,Shoulders,40.0,5,,,,""
2016-10-15,Pull Up,Back,0.0,3,,,,""
2016-10-15,Pull Up,Back,0.0,3,,,,""
2016-10-15,Pull Up,Back,0.0,2,,,,""
2016-10-15,Lying EZ Bar Triceps Extension Behind The Head,Triceps,7.5,10,,,,""
2016-10-15,Lying EZ Bar Triceps Extension Behind The Head,Triceps,10.0,10,,,,""
2016-10-15,Lying EZ Bar Triceps Extension Behind The Head,Triceps,17.5,10,,,,""
2016-10-15,Lying EZ Bar Triceps Extension Behind The Head,Triceps,17.5,10,,,,""
2016-10-15,Lying EZ Bar Triceps Extension Behind The Head,Triceps,20.0,10,,,,""
2016-10-15,Lying Dumbbell Triceps Extension Behind The Head,Triceps,16.0,10,,,,""
2016-10-15,Lying Dumbbell Triceps Extension Behind The Head,Triceps,16.0,10,,,,""
2016-10-15,Lying Dumbbell Triceps Extension Behind The Head,Triceps,16.0,10,,,,""
2016-10-15,Rope Triceps Pushdown,Triceps,25.0,10,,,,""
2016-10-15,Rope Triceps Pushdown,Triceps,25.0,10,,,,""
2016-10-15,Rope Triceps Pushdown,Triceps,25.0,5,,,,""
2016-10-15,Rope Cable Upright Row,Back,25.0,10,,,,""
2016-10-15,Rope Cable Upright Row,Back,35.0,10,,,,""
2016-10-15,Rope Cable Upright Row,Back,40.0,10,,,,""
2016-10-15,Neutral Close Grip Lat Pulldown,Back,60.0,10,,,,""
2016-10-15,Neutral Close Grip Lat Pulldown,Back,50.0,10,,,,""
2016-10-15,Neutral Close Grip Lat Pulldown,Back,50.0,5,,,,""
2016-10-23,Barbell High Bar Squat,Legs,20.0,5,,,,""
2016-10-23,Barbell High Bar Squat,Legs,60.0,4,,,,""
2016-10-23,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2016-10-23,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2016-10-23,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2016-10-23,Pull Up,Back,0.0,3,,,,""
2016-10-23,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2016-10-23,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2016-10-23,Flat Barbell Bench Press,Chest,80.0,1,,,,""
2016-10-23,Rope Triceps Pushdown,Triceps,17.5,10,,,,""
2016-10-23,Rope Triceps Pushdown,Triceps,21.0,10,,,,""
2016-10-23,Rope Triceps Pushdown,Triceps,24.5,10,,,,""
2016-10-23,Rope Cable Hammer Curl,Biceps,12.5,10,,,,""
2016-10-23,Rope Cable Hammer Curl,Biceps,15.0,10,,,,""
2016-10-23,Rope Cable Hammer Curl,Biceps,12.5,10,,,,""
2016-10-23,Rope Cable Upright Row,Back,24.5,8,,,,""
2016-10-23,Rope Cable Upright Row,Back,17.5,10,,,,""
2016-10-23,Rope Cable Upright Row,Back,17.5,10,,,,""
2016-10-23,Rope Cable Face Pull,Shoulders,12.5,10,,,,""
2016-10-23,Rope Cable Face Pull,Shoulders,12.5,10,,,,""
2016-10-23,Rope Cable Face Pull,Shoulders,12.5,10,,,,""
2016-10-23,Wide Hammer Grip Seated Cable Row,Back,40.0,10,,,,""
2016-10-23,Wide Hammer Grip Seated Cable Row,Back,47.0,10,,,,""
2016-10-23,Wide Hammer Grip Seated Cable Row,Back,57.0,10,,,,""
2016-10-23,One-Arm Dumbbell Spider Curl,Biceps,12.0,10,,,,""
2016-10-23,One-Arm Dumbbell Spider Curl,Biceps,12.0,8,,,,""
2016-10-23,One-Arm Dumbbell Spider Curl,Biceps,9.0,8,,,,""
2016-10-23,EZ-Bar Skullcrusher,Triceps,7.5,10,,,,""
2016-10-23,EZ-Bar Skullcrusher,Triceps,17.5,10,,,,""
2016-10-23,EZ-Bar Skullcrusher,Triceps,17.5,10,,,,""
2016-10-23,EZ Bar Power Curl,Biceps,37.5,5,,,,""
2016-10-23,Barbell Deadlift,Back,130.0,3,,,,""
2016-10-23,Barbell Deadlift,Back,150.0,2,,,,""
2016-10-23,Barbell Deadlift,Back,190.0,1,,,,""
2016-10-23,Snatch-Grip Barbell Deadlift,Back,120.0,3,,,,""
2016-10-23,Snatch-Grip Barbell Deadlift,Back,90.0,5,,,,""
2016-10-23,Snatch-Grip Barbell Deadlift,Back,90.0,3,,,,""
2016-10-23,Pull Up,Back,0.0,2,,,,""
2016-10-23,Pull Up,Back,0.0,1,,,,""
2016-10-23,EZ Bar Power Curl,Biceps,37.5,3,,,,""
2016-10-23,EZ Bar Close Grip Bench Press,Triceps,37.5,10,,,,""
2016-10-23,EZ Bar Close Grip Bench Press,Triceps,37.5,10,,,,""
2016-10-26,Barbell Deadlift,Back,120.0,5,,,,""
2016-10-26,Barbell Deadlift,Back,140.0,3,,,,""
2016-10-26,Barbell Deadlift,Back,160.0,4,,,,""
2016-10-26,Barbell Deadlift,Back,170.0,2,,,,""
2016-10-26,Barbell Deadlift,Back,180.0,1,,,,""
2016-10-26,Barbell Deadlift,Back,190.0,1,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,65.0,5,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,67.5,7,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,70.0,3,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2016-10-26,Incline Barbell Bench Press,Chest,40.0,8,,,,""
2016-10-26,Thick Dumbbell Incline Curl,Biceps,8.0,10,,,,""
2016-10-26,Thick Dumbbell Incline Curl,Biceps,8.0,10,,,,""
2016-10-26,Thick Dumbbell Incline Curl,Biceps,8.0,10,,,,""
2016-10-26,One-Arm Thick Dumbbell Overhead Press,Shoulders,20.0,5,,,,""
2016-10-26,One-Arm Thick Dumbbell Overhead Press,Shoulders,22.0,3,,,,""
2016-10-26,Straight Bar Triceps Pushdown,Triceps,20.0,10,,,,""
2016-10-26,Straight Bar Triceps Pushdown,Triceps,25.0,10,,,,""
2016-10-26,Straight Bar Triceps Pushdown,Triceps,20.0,10,,,,""
2016-10-26,Rope Cable Upright Row,Back,15.0,10,,,,""
2016-10-26,Rope Cable Upright Row,Back,17.5,10,,,,""
2016-10-26,Rope Cable Hammer Curl,Biceps,10.0,10,,,,""
2016-10-26,Rope Cable Hammer Curl,Biceps,10.0,10,,,,""
2016-10-26,Rope Cable Hammer Curl,Biceps,7.5,10,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,50.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,75.0,1,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,75.0,1,,,,""
2016-10-28,Flat Barbell Bench Press,Chest,75.0,3,,,,""
2016-10-28,Thick Short Handle Farmer's Walk,Shoulders,20.0,56,,,,""
2016-10-28,Thick Short Handle Farmer's Walk,Shoulders,20.0,28,,,,""
2016-10-28,Thick Short Handle Farmer's Walk,Shoulders,25.0,28,,,,""
2016-10-28,Thick Short Handle Farmer's Walk,Shoulders,30.0,10,,,,""
2016-10-28,Thick Short Handle Farmer's Walk,Shoulders,27.5,10,,,,""
2016-10-28,Thick Short Handle Farmer's Walk,Shoulders,27.5,21,,,,""
2016-10-28,Barbell Seated Overhead Press,Shoulders,20.0,10,,,,""
2016-10-28,Barbell Seated Overhead Press,Shoulders,35.0,10,,,,""
2016-10-28,Barbell Seated Overhead Press,Shoulders,35.0,10,,,,""
2016-10-28,Barbell Seated Overhead Press,Shoulders,35.0,10,,,,""
2016-10-28,EZ Bar Spider Curl,Biceps,17.5,10,,,,""
2016-10-28,EZ Bar Spider Curl,Biceps,20.0,10,,,,""
2016-10-28,EZ Bar Spider Curl,Biceps,20.0,10,,,,""
2016-10-28,EZ-Bar Skullcrusher,Triceps,20.0,10,,,,""
2016-10-28,EZ-Bar Skullcrusher,Triceps,20.0,10,,,,""
2016-10-28,EZ-Bar Skullcrusher,Triceps,20.0,6,,,,""
2016-10-28,EZ Bar Close Grip Bench Press,Triceps,20.0,10,,,,""
2016-10-28,EZ-Bar Curl,Biceps,20.0,8,,,,""
2016-10-28,EZ Bar Close Grip Bench Press,Triceps,20.0,12,,,,""
2016-10-28,EZ-Bar Curl,Biceps,20.0,8,,,,""
2016-10-28,EZ Bar Close Grip Bench Press,Triceps,20.0,20,,,,""
2016-10-28,Rope Cable Upright Row,Back,17.5,8,,,,""
2016-10-28,Rope Cable Upright Row,Back,15.0,8,,,,""
2016-10-28,Rope Cable Upright Row,Back,15.0,8,,,,""
2016-10-28,Rope Cable Hammer Curl,Biceps,10.0,5,,,,""
2016-10-28,Rope Cable Hammer Curl,Biceps,7.5,8,,,,""
2016-10-28,Rope Cable Hammer Curl,Biceps,7.5,8,,,,""
2016-10-28,Lat Pulldown,Back,40.0,10,,,,""
2016-10-28,Lat Pulldown,Back,47.0,10,,,,""
2016-11-05,Boulder Pull Up,Back,0.0,5,,,,""
2016-11-05,Boulder Pull Up,Back,0.0,3,,,,""
2016-11-05,Boulder Pull Up,Back,0.0,3,,,,""
2016-11-05,Seated Machine Pullover,Back,28.2,10,,,,""
2016-11-05,Seated Machine Pullover,Back,58.2,10,,,,""
2016-11-05,Seated Machine Pullover,Back,58.2,10,,,,""
2016-11-05,Seated Machine Pullover,Back,63.2,10,,,,""
2016-11-05,Seated Machine Pullover,Back,63.2,10,,,,""
2016-11-05,Isolateral Wide Grip Machine Lat Pulldown,Back,30.9,10,,,,""
2016-11-05,Isolateral Wide Grip Machine Lat Pulldown,Back,40.9,10,,,,""
2016-11-05,Isolateral Wide Grip Machine Lat Pulldown,Back,50.9,10,,,,""
2016-11-05,Isolateral Wide Grip Machine Lat Pulldown,Back,50.9,10,,,,""
2016-11-05,Isolateral Wide Grip Machine Lat Pulldown,Back,40.9,10,,,,""
2016-11-05,Isolateral Chest-Supported Machine Seated Row,Back,25.4,10,,,,""
2016-11-05,Isolateral Chest-Supported Machine Seated Row,Back,35.4,10,,,,""
2016-11-05,One-Arm Bent-Over Dumbbell Row,Back,16.0,10,,,,""
2016-11-05,One-Arm Bent-Over Dumbbell Row,Back,18.0,10,,,,""
2016-11-05,Dumbbell Standing Lateral Raise,Shoulders,4.0,10,,,,""
2016-11-05,Dumbbell Standing Lateral Raise,Shoulders,6.0,10,,,,""
2016-11-05,Dumbbell Standing Lateral Raise,Shoulders,4.0,10,,,,""
2016-11-05,One-Arm Dumbbell Upright Row,Back,6.0,10,,,,""
2016-11-05,One-Arm Dumbbell Upright Row,Back,4.0,10,,,,""
2016-11-05,One-Arm Dumbbell Upright Row,Back,8.0,10,,,,""
2016-11-05,Barbell Front Raise,Shoulders,10.0,8,,,,""
2016-11-05,Alternating Dumbbell Front Raise,Shoulders,6.0,6,,,,""
2016-11-05,Alternating Dumbbell Front Raise,Shoulders,4.0,8,,,,""
2016-11-05,Underhand Dumbbell Front Raise,Shoulders,4.0,6,,,,""
2016-11-05,Underhand Dumbbell Front Raise,Shoulders,2.0,8,,,,""
2016-11-05,Standing Barbell Behind The Neck Press,Shoulders,10.0,10,,,,""
2016-11-05,Standing Barbell Behind The Neck Press,Shoulders,20.0,10,,,,""
2016-11-05,Standing Barbell Behind The Neck Press,Shoulders,25.0,10,,,,""
2016-11-05,Machine Preacher Curl,Biceps,15.0,10,,,,""
2016-11-05,Machine Preacher Curl,Biceps,20.0,10,,,,""
2016-11-05,Machine Preacher Curl,Biceps,25.0,5,,,,""
2016-11-07,Flat Dumbbell Bench Press,Chest,16.0,10,,,,""
2016-11-07,Flat Dumbbell Bench Press,Chest,18.0,10,,,,""
2016-11-07,Flat Dumbbell Bench Press,Chest,20.0,10,,,,""
2016-11-07,Flat Dumbbell Bench Press,Chest,22.0,10,,,,""
2016-11-07,Flat Dumbbell Bench Press,Chest,24.0,8,,,,""
2016-11-07,45 Degree Machine Leg Press,Legs,105.7,10,,,,""
2016-11-07,45 Degree Machine Leg Press,Legs,175.7,10,,,,""
2016-11-07,45 Degree Machine Leg Press,Legs,195.7,10,,,,""
2016-11-07,45 Degree Machine Leg Press,Legs,205.7,10,,,,""
2016-11-07,Standing Machine Calf Raise,Legs,60.4,15,,,,""
2016-11-07,Standing Machine Calf Raise,Legs,70.4,10,,,,""
2016-11-07,Seated Calf Raise Machine,Legs,47.3,15,,,,""
2016-11-12,Flat Barbell Bench Press,Chest,20.0,5,,,,""
2016-11-12,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2016-11-12,Flat Barbell Bench Press,Chest,65.0,9,,,,""
2016-11-12,Flat Barbell Bench Press,Chest,60.0,7,,,,""
2016-11-12,Barbell Seated Overhead Press,Shoulders,40.0,5,,,,""
2016-11-12,Barbell Seated Overhead Press,Shoulders,45.0,5,,,,""
2016-11-12,Barbell Seated Overhead Press,Shoulders,45.0,5,,,,""
2016-11-12,Pull Up,Back,0.0,5,,,,""
2016-11-12,Pull Up,Back,0.0,2,,,,""
2016-11-12,Pull Up,Back,0.0,2,,,,""
2016-11-12,EZ Bar Spider Curl,Biceps,22.5,10,,,,""
2016-11-12,EZ Bar Spider Curl,Biceps,22.5,10,,,,""
2016-11-12,Plate Front Raise,Shoulders,10.0,10,,,,""
2016-11-12,Plate Front Raise,Shoulders,10.0,10,,,,""
2016-11-12,Plate Front Raise,Shoulders,15.0,6,,,,""
2016-11-12,Dumbbell Pullover,Back,9.0,10,,,,""
2016-11-12,Dumbbell Pullover,Back,12.0,10,,,,""
2016-11-12,Dumbbell Pullover,Back,14.0,10,,,,""
2016-11-12,Farmer's Walk,Shoulders,45.0,20,,,,""
2016-11-12,Farmer's Walk,Shoulders,45.0,20,,,,""
2016-11-12,Farmer's Walk,Shoulders,45.0,10,,,,""
2016-11-12,Farmer's Walk,Shoulders,45.0,10,,,,""
2016-11-12,Rope Cable Upright Row,Back,17.5,10,,,,""
2016-11-12,Rope Cable Upright Row,Back,15.0,10,,,,""
2016-11-12,Rope Cable Upright Row,Back,15.0,10,,,,""
2016-11-12,Rope Cable Hammer Curl,Biceps,12.5,10,,,,""
2016-11-12,Rope Cable Hammer Curl,Biceps,15.0,10,,,,""
2016-11-12,Rope Cable Hammer Curl,Biceps,12.5,10,,,,""
2016-11-12,Straight-Arm Cable Pushdown,Back,12.5,10,,,,""
2016-11-12,Straight-Arm Cable Pushdown,Back,17.5,10,,,,""
2016-11-12,Straight-Arm Cable Pushdown,Back,24.5,10,,,,""
2016-11-12,Straight Bar Triceps Pushdown,Triceps,15.0,10,,,,""
2016-11-12,Straight Bar Triceps Pushdown,Triceps,17.5,10,,,,""
2016-11-12,Straight Bar Triceps Pushdown,Triceps,21.0,10,,,,""
2016-11-12,Standing Rope Cable Overhead Triceps Extension,Triceps,15.0,10,,,,""
2016-11-12,Standing Rope Cable Overhead Triceps Extension,Triceps,20.0,10,,,,""
2016-11-12,Standing Rope Cable Overhead Triceps Extension,Triceps,25.0,10,,,,""
2016-11-27,Neutral Grip Pull Up,Back,0.0,5,,,,""
2016-11-27,Neutral Grip Pull Up,Back,0.0,3,,,,""
2016-11-27,Neutral Grip Pull Up,Back,0.0,3,,,,""
2016-11-27,Seated Machine Pullover,Back,58.2,10,,,,""
2016-11-27,Seated Machine Pullover,Back,68.2,10,,,,""
2016-11-27,Seated Machine Pullover,Back,63.2,8,,,,""
2016-11-27,Underhand Lat Pulldown,Back,40.0,10,,,,""
2016-11-27,Underhand Lat Pulldown,Back,40.0,10,,,,""
2016-11-27,Underhand Lat Pulldown,Back,40.0,10,,,,""
2016-11-27,Chest-Supported T-Bar Row,Back,15.0,10,,,,""
2016-11-27,Chest-Supported T-Bar Row,Back,20.0,10,,,,""
2016-11-27,Chest-Supported T-Bar Row,Back,20.0,10,,,,""
2016-11-27,Barbell Seated Overhead Press,Shoulders,30.0,10,,,,""
2016-11-27,Barbell Seated Overhead Press,Shoulders,35.0,10,,,,""
2016-11-27,Barbell Seated Overhead Press,Shoulders,30.0,10,,,,""
2016-11-27,Trap Bar Shrug,Back,60.0,15,,,,""
2016-11-27,Trap Bar Shrug,Back,60.0,15,,,,""
2016-11-27,Trap Bar Shrug,Back,70.0,12,,,,""
2016-11-27,Kneeling Assisted Dip Machine,Triceps,58.0,10,,,,""
2016-11-27,Kneeling Assisted Dip Machine,Triceps,42.0,10,,,,""
2016-11-27,Standing Unilateral Cable Rear Delt Fly,Shoulders,10.0,12,,,,""
2016-11-27,Standing Unilateral Cable Rear Delt Fly,Shoulders,15.0,8,,,,""
2016-11-27,Standing Unilateral Cable Rear Delt Fly,Shoulders,10.0,12,,,,""
2016-11-27,Bent-Over Unilateral Cable Rear Delt Raise,Shoulders,10.0,8,,,,""
2016-11-27,Bent-Over Unilateral Cable Rear Delt Raise,Shoulders,10.0,10,,,,""
2016-12-01,Boulder Pull Up,Back,0.0,5,,,,""
2016-12-01,Boulder Pull Up,Back,0.0,2,,,,""
2016-12-01,Captain's Chair Straight Leg Raise,Abs,0.0,10,,,,""
2016-12-01,Boulder Pull Up,Back,0.0,3,,,,""
2016-12-01,Captain's Chair Straight Leg Raise,Abs,0.0,10,,,,""
2016-12-01,Captain's Chair Straight Leg Raise,Abs,0.0,5,,,,""
2016-12-01,Seated Machine Pullover,Back,58.2,10,,,,""
2016-12-01,Seated Machine Pullover,Back,65.7,10,,,,""
2016-12-01,Seated Machine Pullover,Back,70.7,10,,,,""
2016-12-01,Close Grip Seated Cable Row,Back,57.0,10,,,,""
2016-12-01,Close Grip Seated Cable Row,Back,77.0,5,,,,""
2016-12-01,Close Grip Seated Cable Row,Back,57.0,10,,,,""
2016-12-01,Wide Neutral Grip Seated Cable Row,Back,40.0,10,,,,""
2016-12-01,Wide Neutral Grip Seated Cable Row,Back,47.0,10,,,,""
2016-12-01,Wide Neutral Grip Seated Cable Row,Back,67.0,5,,,,""
2016-12-01,Roman Chair Back Extension,Back,0.0,10,,,,""
2016-12-01,Roman Chair Back Extension,Back,0.0,10,,,,""
2016-12-01,Roman Chair Back Extension,Back,0.0,10,,,,""
2016-12-01,Kettlebell Swing,Back,16.0,20,,,,""
2016-12-01,Two Arm Kettlebell Swing,Back,20.0,15,,,,""
2016-12-01,Double Kettlebell Swing,Back,12.0,10,,,,""
2016-12-03,Kneeling Assisted Dip Machine,Triceps,42.0,10,,,,""
2016-12-03,Kneeling Assisted Dip Machine,Triceps,35.0,8,,,,""
2016-12-03,Kneeling Assisted Dip Machine,Triceps,42.0,10,,,,""
2016-12-03,Pull Up,Back,0.0,4,,,,""
2016-12-03,Pull Up,Back,0.0,3,,,,""
2016-12-03,Angled Grip Thick Football Bar Overhead Press,Shoulders,30.0,10,,,,""
2016-12-03,Angled Grip Thick Football Bar Overhead Press,Shoulders,30.0,10,,,,""
2016-12-03,Pull Up,Back,0.0,3,,,,""
2016-12-03,Angled Grip Thick Football Bar Overhead Press,Shoulders,30.0,10,,,,""
2016-12-03,Pull Up,Back,0.0,2,,,,""
2016-12-03,Thick Football Bar Hammer Curl,Biceps,20.0,10,,,,""
2016-12-03,Pull Up,Back,0.0,2,,,,""
2016-12-03,Thick Football Bar Hammer Curl,Biceps,20.0,10,,,,""
2016-12-03,Thick Football Bar Hammer Curl,Biceps,20.0,8,,,,""
2016-12-03,Snatch-Grip Barbell High Pull Off Blocks,Back,40.0,5,,,,""
2016-12-03,Snatch-Grip Barbell High Pull Off Blocks,Back,40.0,5,,,,""
2016-12-03,Snatch-Grip Barbell High Pull Off Blocks,Back,40.0,5,,,,""
2016-12-03,Barbell Clean And Push Press Off Blocks,Shoulders,40.0,1,,,,""
2016-12-03,Barbell Power Clean And Push Press Off Blocks,Shoulders,40.0,3,,,,""
2016-12-03,Barbell Power Clean And Push Press Off Blocks,Shoulders,40.0,3,,,,""
2016-12-03,Barbell Power Clean And Push Press Off Blocks,Shoulders,40.0,3,,,,""
2016-12-03,Barbell Clean Off Blocks,Shoulders,25.0,3,,,,""
2016-12-03,Barbell Clean Off Blocks,Shoulders,25.0,3,,,,""
2016-12-03,Barbell Clean Off Blocks,Shoulders,25.0,3,,,,""
2016-12-03,Barbell Curl,Biceps,25.0,10,,,,""
2016-12-03,Barbell Curl,Biceps,30.0,8,,,,""
2016-12-03,Barbell Curl,Biceps,30.0,5,,,,""
2016-12-03,EZ Bar Spider Curl,Biceps,27.5,5,,,,""
2016-12-03,EZ Bar Spider Curl,Biceps,27.5,5,,,,""
2016-12-03,EZ Bar Spider Curl,Biceps,27.5,4,,,,""
2016-12-03,Underhand Straight Bar Triceps Pushdown,Triceps,15.0,10,,,,""
2016-12-03,Underhand Straight Bar Triceps Pushdown,Triceps,20.0,10,,,,""
2016-12-03,Underhand Straight Bar Triceps Pushdown,Triceps,15.0,12,,,,""
2016-12-03,V-Bar Cable Triceps Pushdown,Triceps,25.0,10,,,,""
2016-12-03,V-Bar Cable Triceps Pushdown,Triceps,20.0,10,,,,""
2016-12-03,V-Bar Cable Triceps Pushdown,Triceps,25.0,10,,,,""
2016-12-03,Rope Kneeling Overhead Triceps Extension,Triceps,15.0,15,,,,""
2016-12-03,Rope Kneeling Overhead Triceps Extension,Triceps,20.0,15,,,,""
2016-12-04,Barbell Front Squat,Legs,20.0,10,,,,""
2016-12-04,Barbell Front Squat,Legs,30.0,10,,,,""
2016-12-04,Barbell Front Squat,Legs,40.0,10,,,,""
2016-12-04,Barbell Front Squat,Legs,50.0,5,,,,""
2016-12-04,Barbell Front Squat,Legs,60.0,5,,,,""
2016-12-04,Barbell Front Squat,Legs,70.0,5,,,,""
2016-12-04,Barbell Front Squat,Legs,85.0,2,,,,""
2016-12-04,Barbell Romanian Deadlift,Legs,40.0,15,,,,""
2016-12-04,Barbell Romanian Deadlift,Legs,50.0,15,,,,""
2016-12-04,Barbell Hip Thrust,Legs,50.0,10,,,,""
2016-12-04,Barbell Hip Thrust,Legs,70.0,10,,,,""
2016-12-04,Barbell Hip Thrust,Legs,85.0,10,,,,""
2016-12-04,45 Degree Machine Leg Press,Legs,125.7,15,,,,""
2016-12-04,45 Degree Machine Leg Press,Legs,145.7,15,,,,""
2016-12-04,45 Degree Machine Leg Press,Legs,165.7,12,,,,""
2016-12-08,Bradford Overhead Press,Shoulders,30.0,10,,,,""
2016-12-08,Bradford Overhead Press,Shoulders,30.0,5,,,,""
2016-12-08,Bradford Overhead Press,Shoulders,30.0,5,,,,""
2016-12-08,Chin Up,Back,0.0,5,,,,""
2016-12-08,Chin Up,Back,0.0,5,,,,""
2016-12-08,Bradford Overhead Press,Shoulders,20.0,7,,,,""
2016-12-08,Bradford Overhead Press,Shoulders,20.0,7,,,,""
2016-12-08,Zydrunas Press,Shoulders,20.0,5,,,,""
2016-12-08,Zydrunas Press,Shoulders,25.0,5,,,,""
2016-12-08,Zydrunas Press,Shoulders,30.0,5,,,,""
2016-12-08,Chin Up,Back,0.0,5,,,,""
2016-12-08,Klokov Overhead Press,Shoulders,20.0,10,,,,""
2016-12-08,Klokov Overhead Press,Shoulders,20.0,10,,,,""
2016-12-08,Klokov Overhead Press,Shoulders,20.0,10,,,,""
2016-12-08,Barbell Curl,Biceps,20.0,10,,,,""
2016-12-08,Barbell Curl,Biceps,25.0,10,,,,""
2016-12-08,Barbell Curl,Biceps,25.0,10,,,,""
2016-12-08,Barbell Curl,Biceps,25.0,10,,,,""
2016-12-08,Pinch-Grip Barbell Deadlift,Back,25.0,5,,,,""
2016-12-08,Pinch-Grip Barbell Deadlift,Back,25.0,8,,,,""
2016-12-08,Pinch-Grip Barbell Deadlift,Back,25.0,8,,,,""
2016-12-08,Ball Grip Bent-Over Row,Back,15.0,2,,,,""
2016-12-08,Ball Grip Bent-Over Row,Back,15.0,2,,,,""
2016-12-08,Ball Grip Bent-Over Row,Back,15.0,1,,,,""
2016-12-08,Ball Grip Bent-Over Row,Back,10.0,10,,,,""
2016-12-08,Ball Grip Bent-Over Row,Back,10.0,10,,,,""
2016-12-08,Neutral Grip Thick Bar Pull Up,Back,0.0,3,,,,""
2016-12-08,Neutral Grip Thick Bar Pull Up,Back,0.0,3,,,,""
2016-12-08,Rope Triceps Pushdown,Triceps,35.0,3,,,,""
2016-12-08,Rope Triceps Pushdown,Triceps,30.0,3,,,,""
2016-12-08,Rope Triceps Pushdown,Triceps,25.0,3,,,,""
2016-12-08,Rope Triceps Pushdown,Triceps,20.0,4,,,,""
2016-12-08,Rope Triceps Pushdown,Triceps,15.0,8,,,,""
