"Date","Exercise","Category","Weight (kgs)","Reps","Distance","Distance Unit","Time"
2015-02-07,V-Bar Lat Pulldown,Back,45.0,10,,,
2015-02-07,V-Bar Lat Pulldown,Back,55.0,10,,,
2015-02-07,V-Bar Lat Pulldown,Back,65.0,5,,,
2015-02-12,Cable Face Pull,Shoulders,22.5,10,,,
2015-02-12,Cable Face Pull,Shoulders,30.0,10,,,
2015-02-12,Flat Dumbbell Bench Press,Chest,17.5,10,,,
2015-02-12,Flat Dumbbell Bench Press,Chest,20.0,10,,,
2015-02-12,Flat Dumbbell Bench Press,Chest,22.5,10,,,
2015-02-12,Flat Dumbbell Bench Press,Chest,25.0,10,,,
2015-02-12,Flat Barbell Bench Press,Chest,50.0,10,,,
2015-02-12,Flat Barbell Bench Press,Chest,60.0,10,,,
2015-02-12,Flat Barbell Bench Press,Chest,65.0,5,,,
2015-02-12,Barbell Squat,Legs,20.0,5,,,
2015-02-12,Barbell Squat,Legs,70.0,5,,,
2015-02-12,Barbell Squat,Legs,80.0,5,,,
2015-02-12,Barbell Squat,Legs,95.0,5,,,
2015-02-12,Barbell Squat,Legs,100.0,5,,,
2015-02-12,Barbell Squat,Legs,110.0,3,,,
2015-02-12,Barbell Squat,Legs,120.0,1,,,
2015-02-12,Barbell Squat,Legs,130.0,1,,,
2015-02-12,Barbell Squat,Legs,130.0,1,,,
2015-02-12,Barbell Squat,Legs,100.0,5,,,
2015-02-12,Barbell Squat,Legs,70.0,5,,,
2015-02-13,Overhead Press,Shoulders,40.0,5,,,
2015-02-13,Overhead Press,Shoulders,45.0,5,,,
2015-02-13,Overhead Press,Shoulders,52.5,7,,,
2015-02-13,Overhead Press,Shoulders,40.0,8,,,
2015-02-13,Pull Up,Back,0.0,7,,,
2015-02-13,Chin Up,Back,0.0,3,,,
2015-02-13,Flat Dumbbell Bench Press,Chest,20.0,10,,,
2015-02-13,Flat Dumbbell Bench Press,Chest,20.0,10,,,
2015-02-13,Flat Dumbbell Bench Press,Chest,20.0,10,,,
2015-02-13,Flat Dumbbell Bench Press,Chest,20.0,10,,,
2015-02-13,Flat Dumbbell Bench Press,Chest,20.0,10,,,
2015-02-13,Standing One-Arm Cable Rear Delt Fly,Shoulders,10.0,10,,,
2015-02-13,Leaning One-Arm Cable Lateral Raise,Shoulders,10.0,10,,,
2015-02-15,Cable Face Pull,Shoulders,22.5,15,,,
2015-02-15,Pull Up,Back,0.0,4,,,
2015-02-15,Cable Face Pull,Shoulders,30.0,15,,,
2015-02-15,Standing One-Arm Cable Rear Delt Fly,Shoulders,10.0,10,,,
2015-02-15,Standing One-Arm Cable Rear Delt Fly,Shoulders,12.5,10,,,
2015-02-15,Barbell Squat,Legs,20.0,5,,,
2015-02-15,Barbell Squat,Legs,60.0,5,,,
2015-02-15,Barbell Squat,Legs,80.0,5,,,
2015-02-15,Barbell Squat,Legs,92.5,5,,,
2015-02-15,Barbell Squat,Legs,105.0,8,,,
2015-02-15,Barbell Squat,Legs,80.0,15,,,
2015-02-15,Snatch-Grip Deadlift,Back,80.0,5,,,
2015-02-15,Snatch-Grip Deadlift,Back,100.0,2,,,
2015-02-15,Distanced One-Arm Rope Triceps Pushdown,Triceps,17.5,10,,,
2015-02-15,Distanced One-Arm Rope Triceps Pushdown,Triceps,20.0,15,,,
2015-02-16,Cable Face Pull,Shoulders,30.0,10,,,
2015-02-16,Cable Face Pull,Shoulders,40.0,10,,,
2015-02-16,V-Bar Lat Pulldown,Back,50.0,10,,,
2015-02-16,V-Bar Lat Pulldown,Back,65.0,10,,,
2015-02-16,Flat Barbell Bench Press,Chest,20.0,5,,,
2015-02-16,Flat Barbell Bench Press,Chest,45.0,5,,,
2015-02-16,Flat Barbell Bench Press,Chest,52.5,5,,,
2015-02-16,Flat Barbell Bench Press,Chest,60.0,15,,,
2015-02-16,Flat Barbell Bench Press,Chest,40.0,20,,,
2015-02-16,Overhead Press,Shoulders,20.0,10,,,
2015-02-16,Overhead Press,Shoulders,30.0,10,,,
2015-02-16,Overhead Press,Shoulders,40.0,10,,,
2015-02-16,Distanced One-Arm Rope Triceps Pushdown,Triceps,20.0,10,,,
2015-02-16,Distanced One-Arm Rope Triceps Pushdown,Triceps,22.5,5,,,
2015-02-17,Sumo Deadlift,Legs,100.0,5,,,
2015-02-17,Sumo Deadlift,Legs,110.0,5,,,
2015-02-17,Sumo Deadlift,Legs,127.5,5,,,
2015-02-17,Sumo Deadlift,Legs,145.0,7,,,
2015-02-17,Sumo Deadlift,Legs,110.0,7,,,
2015-02-17,Seated Cable Row,Back,50.0,10,,,
2015-02-17,Seated Cable Row,Back,60.0,10,,,
2015-02-17,Wide-Grip Parallel-Bar Lat Pulldown,Back,50.0,10,,,
2015-02-17,Wide-Grip Parallel-Bar Lat Pulldown,Back,60.0,10,,,
2015-02-17,Wide-Grip Parallel-Bar Lat Pulldown,Back,70.0,5,,,
2015-02-17,Above-The-Knee Rack Pull,Back,100.0,3,,,
2015-02-17,Above-The-Knee Rack Pull,Back,140.0,3,,,
2015-02-17,Above-The-Knee Rack Pull,Back,200.0,1,,,
2015-02-19,Overhead Press,Shoulders,20.0,5,,,
2015-02-19,Overhead Press,Shoulders,42.5,5,,,
2015-02-19,Overhead Press,Shoulders,50.0,3,,,
2015-02-19,Overhead Press,Shoulders,55.0,5,,,
2015-02-19,Overhead Press,Shoulders,42.5,10,,,
2015-02-19,Incline Barbell Bench Press,Chest,20.0,10,,,
2015-02-19,Incline Barbell Bench Press,Chest,40.0,10,,,
2015-02-19,Incline Barbell Bench Press,Chest,50.0,10,,,
2015-02-19,Standing One-Arm Cable Rear Delt Fly,Shoulders,10.0,5,,,
2015-02-19,Standing One-Arm Cable Rear Delt Fly,Shoulders,12.5,5,,,
2015-02-19,High Cable Rear Delt Fly,Shoulders,10.0,10,,,
2015-02-19,High Cable Rear Delt Fly,Shoulders,12.5,10,,,
2015-02-19,Leaning One-Arm Cable Lateral Raise,Shoulders,7.5,10,,,
2015-02-19,Leaning One-Arm Cable Lateral Raise,Shoulders,10.0,10,,,
2015-02-19,Lat Pulldown,Back,55.0,10,,,
2015-02-19,Lat Pulldown,Back,65.0,10,,,
2015-02-19,Lat Pulldown,Back,70.0,5,,,
2015-02-19,One-Arm Rope Triceps Pushdown,Triceps,22.5,8,,,
2015-02-19,One-Arm Rope Triceps Pushdown,Triceps,25.0,8,,,
2015-02-19,One-Arm Rope Triceps Pushdown,Triceps,30.0,4,,,
2015-02-19,Rope Push Down,Triceps,40.0,8,,,
2015-02-19,Rope Push Down,Triceps,45.0,5,,,
2015-02-19,Cable Face Pull,Shoulders,20.0,10,,,
2015-02-19,Cable Face Pull,Shoulders,25.0,10,,,
2015-02-19,Cable Face Pull,Shoulders,30.0,5,,,
2015-02-19,Cable Face Pull,Shoulders,35.0,5,,,
2015-02-19,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,
2015-02-20,Flat Dumbbell Bench Press,Chest,16.0,10,,,
2015-02-20,Flat Dumbbell Bench Press,Chest,20.0,5,,,
2015-02-20,Flat Dumbbell Bench Press,Chest,24.0,5,,,
2015-02-20,Flat Dumbbell Bench Press,Chest,26.0,5,,,
2015-02-20,Flat Dumbbell Bench Press,Chest,30.0,5,,,
2015-02-20,Cable Crossover,Chest,14.0,10,,,
2015-02-20,Cable Crossover,Chest,21.0,10,,,
2015-02-20,Cable Crossover,Chest,32.0,5,,,
2015-02-20,Distanced One-Arm Rope Triceps Pushdown,Triceps,14.0,10,,,
2015-02-20,Distanced One-Arm Rope Triceps Pushdown,Triceps,16.0,10,,,
2015-02-20,Distanced One-Arm Rope Triceps Pushdown,Triceps,18.0,10,,,
2015-02-20,Distanced One-Arm Rope Triceps Pushdown,Triceps,21.0,10,,,
2015-02-20,Cable Lunge,Legs,21.0,5,,,
2015-02-20,Cable Lunge,Legs,27.5,5,,,
2015-02-20,Standing One-Arm Cable Row,Back,16.0,10,,,
2015-02-20,Standing One-Arm Cable Row,Back,27.0,10,,,
2015-02-20,Kroc Row,Back,20.0,10,,,
2015-02-20,Kroc Row,Back,26.0,10,,,
2015-02-20,Dumbbell Shrug,Shoulders,30.0,15,,,
2015-02-20,Cable Shrug,Shoulders,32.0,15,,,
2015-02-20,Cable Shrug,Shoulders,36.0,15,,,
2015-02-20,Dumbbell Shrug,Shoulders,30.0,15,,,
2015-02-20,Dumbbell Hammer Curl,Biceps,10.0,10,,,
2015-02-20,Dumbbell Hammer Curl,Biceps,12.0,10,,,
2015-02-20,Dumbbell Hammer Curl,Biceps,14.0,10,,,
2015-02-25,Cable Face Pull,Shoulders,25.0,10,,,
2015-02-25,Cable Face Pull,Shoulders,35.0,10,,,
2015-02-25,Neutral Chin Up,Back,0.0,5,,,
2015-02-25,Flat Barbell Bench Press,Chest,20.0,10,,,
2015-02-25,Flat Barbell Bench Press,Chest,50.0,5,,,
2015-02-25,Flat Barbell Bench Press,Chest,57.5,3,,,
2015-02-25,Flat Barbell Bench Press,Chest,65.0,10,,,
2015-02-25,Flat Barbell Bench Press,Chest,50.0,20,,,
2015-02-25,Overhead Press,Shoulders,60.0,2,,,
2015-02-25,Barbell Squat,Legs,20.0,5,,,
2015-02-25,Barbell Squat,Legs,60.0,5,,,
2015-02-25,Barbell Squat,Legs,87.5,3,,,
2015-02-25,Barbell Squat,Legs,100.0,3,,,
2015-02-25,Barbell Squat,Legs,112.5,5,,,
2015-02-25,Barbell Squat,Legs,115.0,3,,,
2015-02-25,Barbell Squat,Legs,100.0,5,,,
2015-02-25,Sumo Deadlift,Legs,117.5,3,,,
2015-02-25,Sumo Deadlift,Legs,135.0,3,,,
2015-02-25,Sumo Deadlift,Legs,152.5,4,,,
2015-02-25,Deadlift,Back,152.5,1,,,
2015-02-25,Dumbbell Goblet Squat,Legs,25.0,10,,,
2015-02-25,Dumbbell Goblet Squat Isometric Hold,Legs,25.0,15,,,
2015-03-04,Overhead Press,Shoulders,20.0,5,,,
2015-03-04,Overhead Press,Shoulders,50.0,5,,,
2015-03-04,Overhead Press,Shoulders,55.0,3,,,
2015-03-04,Overhead Press,Shoulders,57.5,5,,,
2015-03-04,Overhead Press,Shoulders,60.0,1,,,
2015-03-04,Overhead Press,Shoulders,65.0,1,,,
2015-03-04,Overhead Press,Shoulders,67.5,1,,,
2015-03-04,Barbell Squat,Legs,70.0,5,,,
2015-03-04,Barbell Squat,Legs,90.0,5,,,
2015-03-04,Barbell Squat,Legs,105.0,5,,,
2015-03-04,Barbell Squat,Legs,112.5,3,,,
2015-03-04,Barbell Squat,Legs,117.5,2,,,
2015-03-04,Barbell Squat,Legs,100.0,5,,,
2015-03-04,T-Bar Row,Back,30.0,10,,,
2015-03-04,T-Bar Row,Back,40.0,10,,,
2015-03-04,Close Grip Barbell Bench Press,Triceps,42.5,10,,,
2015-03-04,Close Grip Barbell Bench Press,Triceps,45.0,10,,,
2015-03-04,Close Grip Barbell Bench Press,Triceps,50.0,12,,,
2015-03-04,Distanced One-Arm Rope Triceps Pushdown,Triceps,22.5,10,,,
2015-03-04,Distanced One-Arm Rope Triceps Pushdown,Triceps,25.0,5,,,
2015-03-04,Rope Push Down,Triceps,40.0,10,,,
2015-03-04,Rope Push Down,Triceps,45.0,12,,,
2015-03-06,Flat Barbell Bench Press,Chest,40.0,10,,,
2015-03-06,Flat Barbell Bench Press,Chest,50.0,5,,,
2015-03-06,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-03-06,Flat Barbell Bench Press,Chest,62.5,3,,,
2015-03-06,Flat Barbell Bench Press,Chest,70.0,10,,,
2015-03-06,Flat Barbell Bench Press,Chest,75.0,3,,,
2015-03-06,Flat Barbell Bench Press,Chest,77.5,1,,,
2015-03-06,Flat Barbell Bench Press,Chest,60.0,10,,,
2015-03-06,Seated Dumbbell Press,Shoulders,17.5,10,,,
2015-03-06,Seated Dumbbell Press,Shoulders,20.0,10,,,
2015-03-06,Kneeling Rope Pushdown,Triceps,30.0,10,,,
2015-03-06,Kneeling Rope Pushdown,Triceps,40.0,10,,,
2015-03-06,Kneeling Rope Pushdown,Triceps,50.0,10,,,
2015-03-06,Kneeling Rope Pushdown,Triceps,60.0,3,,,
2015-03-06,Cable Face Pull,Shoulders,17.5,10,,,
2015-03-06,Cable Face Pull,Shoulders,22.5,10,,,
2015-03-06,Cable Face Pull,Shoulders,25.0,10,,,
2015-03-06,Rear Delt Machine Fly,Shoulders,22.5,10,,,
2015-03-06,Rear Delt Machine Fly,Shoulders,31.5,10,,,
2015-03-06,Rear Delt Machine Fly,Shoulders,36.0,10,,,
2015-03-06,Seated Machine Fly,Chest,36.0,10,,,
2015-03-06,Seated Machine Fly,Chest,45.0,10,,,
2015-03-06,Seated Machine Fly,Chest,54.0,10,,,
2015-03-07,Pull Up,Back,0.0,5,,,
2015-03-07,Pull Up,Back,0.0,3,,,
2015-03-07,Sumo Deadlift,Legs,127.5,5,,,
2015-03-07,Sumo Deadlift,Legs,145.0,3,,,
2015-03-07,Sumo Deadlift,Legs,160.0,1,,,
2015-03-07,Sumo Deadlift,Legs,170.0,1,,,
2015-03-07,Sumo Deadlift,Legs,110.0,6,,,
2015-03-07,Barbell Overhead Carry,Shoulders,25.0,50,,,
2015-03-07,Barbell Overhead Carry,Shoulders,35.0,50,,,
2015-03-07,Barbell Curl Reverse 21s,Biceps,15.0,7,,,
2015-03-07,Barbell Curl,Biceps,20.0,7,,,
2015-03-07,Barbell Curl,Biceps,30.0,5,,,
2015-03-09,Flat Barbell Bench Press,Chest,20.0,5,,,
2015-03-09,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-03-09,Flat Barbell Bench Press,Chest,70.0,5,,,
2015-03-09,Flat Barbell Bench Press,Chest,70.0,5,,,
2015-03-09,Flat Barbell Bench Press,Chest,70.0,5,,,
2015-03-09,Flat Barbell Bench Press,Chest,70.0,5,,,
2015-03-09,Pinwheel Curl,Biceps,7.5,5,,,
2015-03-09,Pinwheel Curl,Biceps,12.5,5,,,
2015-03-09,Pinwheel Curl,Biceps,12.5,5,,,
2015-03-09,Incline Barbell Bench Press,Chest,20.0,5,,,
2015-03-09,Incline Barbell Bench Press,Chest,40.0,12,,,
2015-03-09,Incline Barbell Bench Press,Chest,40.0,12,,,
2015-03-09,Incline Barbell Bench Press,Chest,40.0,12,,,
2015-03-09,Flat Dumbbell Bench Press,Chest,17.5,10,,,
2015-03-09,Flat Dumbbell Bench Press,Chest,17.5,10,,,
2015-03-09,Barbell Curl,Biceps,20.0,12,,,
2015-03-09,Barbell Curl,Biceps,20.0,12,,,
2015-03-09,Barbell Curl,Biceps,20.0,12,,,
2015-03-09,Seated Machine Fly,Chest,31.5,25,,,
2015-03-09,Seated Machine Fly,Chest,31.5,15,,,
2015-03-09,Seated Machine Fly,Chest,31.5,20,,,
2015-03-09,Seated Machine Fly,Chest,31.5,5,,,
2015-03-09,Seated Machine Fly,Chest,31.5,5,,,
2015-03-09,Seated Machine Fly,Chest,31.5,5,,,
2015-03-09,Seated Machine Fly,Chest,31.5,5,,,
2015-03-09,Cable Preacher Curl,Biceps,15.0,30,,,
2015-03-09,Cable Preacher Curl,Biceps,15.0,10,,,
2015-03-12,Seated Barbell Press,Shoulders,40.0,5,,,
2015-03-12,Seated Barbell Press,Shoulders,40.0,5,,,
2015-03-12,Seated Barbell Press,Shoulders,50.0,3,,,
2015-03-12,Seated Barbell Press,Shoulders,50.0,3,,,
2015-03-12,Overhead Press,Shoulders,55.0,3,,,
2015-03-12,Overhead Press,Shoulders,55.0,3,,,
2015-03-12,Seated Arnold Dumbbell Press,Shoulders,12.5,10,,,
2015-03-12,Seated Arnold Dumbbell Press,Shoulders,12.5,8,,,
2015-03-12,Seated Arnold Dumbbell Press,Shoulders,12.5,8,,,
2015-03-12,Close Grip Barbell Bench Press,Triceps,30.0,12,,,
2015-03-12,Close Grip Barbell Bench Press,Triceps,50.0,5,,,
2015-03-12,Close Grip Barbell Bench Press,Triceps,60.0,5,,,
2015-03-12,Close Grip Barbell Bench Press,Triceps,60.0,5,,,
2015-03-12,Underhand Cable Skullcrushers,Triceps,15.0,12,,,
2015-03-12,Underhand Cable Skullcrushers,Triceps,15.0,12,,,
2015-03-12,Overhead Rope Triceps Extension,Triceps,10.0,12,,,
2015-03-12,Overhead Rope Triceps Extension,Triceps,15.0,12,,,
2015-03-12,Overhead Rope Triceps Extension,Triceps,17.5,12,,,
2015-03-12,Overhead Rope Triceps Extension,Triceps,17.5,12,,,
2015-03-12,Barbell Front Raise,Shoulders,20.0,6,,,
2015-03-12,Barbell Front Raise,Shoulders,20.0,6,,,
2015-03-12,Barbell Front Raise,Shoulders,20.0,6,,,
2015-03-12,Leaning One-Arm Cable Lateral Raise,Shoulders,5.0,20,,,
2015-03-12,Leaning One-Arm Cable Lateral Raise,Shoulders,5.0,10,,,
2015-03-12,Leaning One-Arm Cable Lateral Raise,Shoulders,5.0,10,,,
2015-03-12,Kneeling Rope Pushdown,Triceps,30.0,20,,,
2015-03-12,Kneeling Rope Pushdown,Triceps,30.0,5,,,
2015-03-12,Kneeling Rope Pushdown,Triceps,30.0,5,,,
2015-03-12,Kneeling Rope Pushdown,Triceps,30.0,5,,,
2015-03-12,Kneeling Rope Pushdown,Triceps,30.0,5,,,
2015-03-12,Rowing Machine,Cardio,,,3334.0,m,20:00
2015-03-13,Barbell Squat,Legs,20.0,5,,,
2015-03-13,Barbell Squat,Legs,60.0,5,,,
2015-03-13,Barbell Squat,Legs,100.0,3,,,
2015-03-13,Barbell Squat,Legs,100.0,3,,,
2015-03-13,Barbell Squat,Legs,100.0,3,,,
2015-03-13,Barbell Squat,Legs,100.0,3,,,
2015-03-13,Barbell Front Squat,Legs,40.0,12,,,
2015-03-13,Barbell Front Squat,Legs,45.0,12,,,
2015-03-13,Barbell Front Squat,Legs,50.0,12,,,
2015-03-13,Single Leg Press,Legs,50.0,10,,,
2015-03-13,Single Leg Press,Legs,50.0,8,,,
2015-03-13,Decline Crunch,Abs,0.0,12,,,
2015-03-13,Decline Plate Press Sit Up,Abs,2.5,12,,,
2015-03-13,Decline Plate Press Sit Up,Abs,2.5,12,,,
2015-03-13,Lying Leg Curl Machine,Legs,20.0,15,,,
2015-03-13,Lying Leg Curl Machine,Legs,28.0,12,,,
2015-03-13,Lying Leg Curl Machine,Legs,30.0,12,,,
2015-03-13,Lying Leg Curl Machine,Legs,35.0,12,,,
2015-03-13,Romanian Deadlift,Legs,55.0,5,,,
2015-03-13,Romanian Deadlift,Legs,70.0,5,,,
2015-03-13,Romanian Deadlift,Legs,80.0,5,,,
2015-03-13,Romanian Deadlift,Legs,80.0,5,,,
2015-03-13,Hyperextension,Legs,0.0,6,,,
2015-03-13,Hyperextension,Legs,0.0,6,,,
2015-03-13,Hyperextension,Legs,0.0,6,,,
2015-03-16,Pull Up,Back,0.0,5,,,
2015-03-16,Pull Up,Back,0.0,3,,,
2015-03-16,Pull Up,Back,0.0,3,,,
2015-03-16,Pull Up,Back,0.0,3,,,
2015-03-16,Lat Pulldown,Back,45.0,12,,,
2015-03-16,Lat Pulldown,Back,55.0,12,,,
2015-03-16,Lat Pulldown,Back,60.0,8,,,
2015-03-16,Seated Cable Row,Back,55.0,12,,,
2015-03-16,Seated Cable Row,Back,55.0,12,,,
2015-03-16,Seated Cable Row,Back,55.0,12,,,
2015-03-16,Underhand Cable Skullcrushers,Triceps,15.0,12,,,
2015-03-16,Underhand Cable Skullcrushers,Triceps,17.5,12,,,
2015-03-16,Underhand Cable Skullcrushers,Triceps,17.5,12,,,
2015-03-16,Underhand Cable Skullcrushers,Triceps,17.5,12,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,15,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,10,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,5,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,5,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,5,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,10,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,10,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,5,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,5,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,5,,,
2015-03-16,Cable Face Pull,Shoulders,15.0,5,,,
2015-03-16,Close Grip Barbell Bench Press,Triceps,50.0,5,,,
2015-03-16,Close Grip Barbell Bench Press,Triceps,65.0,3,,,
2015-03-16,Close Grip Barbell Bench Press,Triceps,55.0,5,,,
2015-03-16,Close Grip Barbell Bench Press,Triceps,55.0,5,,,
2015-03-16,Overhead Rope Triceps Extension,Triceps,17.5,12,,,
2015-03-16,Kneeling Rope Pushdown,Triceps,22.5,20,,,
2015-03-16,Kneeling Rope Pushdown,Triceps,22.5,10,,,
2015-03-16,Kneeling Rope Pushdown,Triceps,22.5,10,,,
2015-03-16,Seated Calf Raise Machine,Legs,50.0,12,,,
2015-03-16,Seated Calf Raise Machine,Legs,50.0,10,,,
2015-03-16,Seated Calf Raise Machine,Legs,50.0,10,,,
2015-03-16,Standing Calf Raise Machine,Legs,40.5,15,,,
2015-03-16,Standing Calf Raise Machine,Legs,40.5,10,,,
2015-03-16,Standing Calf Raise Machine,Legs,40.5,10,,,
2015-03-16,Standing Calf Raise Machine,Legs,40.5,5,,,
2015-03-26,Nautilus Nitro Plus Pec Fly,Chest,30.0,12,,,
2015-03-26,Nautilus Nitro Plus Pec Fly,Chest,36.0,12,,,
2015-03-26,Nautilus Nitro Plus Pec Fly,Chest,43.0,8,,,
2015-03-26,Incline Barbell Bench Press,Chest,30.0,5,,,
2015-03-26,Incline Barbell Bench Press,Chest,50.0,5,,,
2015-03-26,Incline Barbell Bench Press,Chest,60.0,5,,,
2015-03-26,Incline Barbell Bench Press,Chest,65.0,5,,,
2015-03-26,Cybex Converging Plate Loaded Chest Press,Chest,15.0,12,,,
2015-03-26,Cybex Converging Plate Loaded Chest Press,Chest,20.0,12,,,
2015-03-26,Cybex Converging Plate Loaded Chest Press,Chest,30.0,12,,,
2015-03-26,Incline Dumbbell Fly,Chest,10.0,12,,,
2015-03-26,Incline Dumbbell Fly,Chest,12.5,12,,,
2015-03-26,Incline Dumbbell Fly,Chest,12.5,12,,,
2015-03-26,Nautilus Nitro Plus Vertical Chest,Chest,43.0,15,,,
2015-03-26,Nautilus Nitro Plus Vertical Chest,Chest,43.0,10,,,
2015-03-26,Cable Crossover,Chest,15.0,15,,,
2015-03-26,Cable Crossover,Chest,25.0,10,,,
2015-03-26,Barbell Curl,Biceps,20.0,12,,,
2015-03-26,Barbell Curl,Biceps,25.0,5,,,
2015-03-26,Pinwheel Curl,Biceps,7.5,15,,,
2015-03-26,Seated Incline Dumbbell Curl,Biceps,7.5,8,,,
2015-03-26,Pinwheel Curl,Biceps,7.5,12,,,
2015-03-26,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,
2015-03-29,Seated Cable Face Pull,Back,25.0,8,,,
2015-03-29,Seated Cable Face Pull,Back,20.0,10,,,
2015-03-29,Straight-Arm Cable Pushdown,Back,15.0,15,,,
2015-03-29,Straight-Arm Cable Pushdown,Back,30.0,15,,,
2015-03-29,Straight-Arm Cable Pushdown,Back,40.0,12,,,
2015-03-29,Incline Barbell Bench Press,Chest,20.0,5,,,
2015-03-29,Incline Barbell Bench Press,Chest,60.0,5,,,
2015-03-29,Seated Cable Face Pull,Back,20.0,10,,,
2015-03-29,Incline Barbell Bench Press,Chest,60.0,5,,,
2015-03-29,Incline Barbell Bench Press,Chest,60.0,5,,,
2015-03-29,Dumbbell Pullover,Shoulders,12.5,12,,,
2015-03-29,Dumbbell Pullover,Shoulders,12.5,12,,,
2015-03-29,Dumbbell Pullover,Shoulders,12.5,12,,,
2015-03-29,Seated Arnold Dumbbell Press,Shoulders,15.0,5,,,
2015-03-29,Seated Arnold Dumbbell Press,Shoulders,15.0,5,,,
2015-03-29,Seated Arnold Dumbbell Press,Shoulders,17.5,5,,,
2015-03-29,Close-Grip Overhand Lat Pulldown,Back,50.0,12,,,
2015-03-29,Close-Grip Overhand Lat Pulldown,Back,55.0,8,,,
2015-03-29,Close-Grip Overhand Lat Pulldown,Back,60.0,8,,,
2015-03-29,Cybex Converging Plate Loaded Chest Press,Chest,20.0,12,,,
2015-03-29,Cybex Converging Plate Loaded Chest Press,Chest,25.0,12,,,
2015-03-29,Cybex Converging Plate Loaded Chest Press,Chest,25.0,12,,,
2015-03-29,Cybex Seated Plate-Loaded Chest-supported Row,Back,20.0,12,,,
2015-03-29,Cybex Seated Plate-Loaded Chest-supported Row,Back,20.0,12,,,
2015-03-29,Cybex Seated Plate-Loaded Chest-supported Row,Back,20.0,12,,,
2015-03-29,Nautilus Nitro Plus Pec Fly,Chest,30.0,12,,,
2015-03-29,Nautilus Nitro Plus Pec Fly,Chest,36.0,12,,,
2015-03-29,Nautilus Nitro Plus Pec Fly,Chest,36.0,12,,,
2015-03-29,Kneeling Rope Pushdown,Triceps,40.0,15,,,
2015-03-29,Kneeling Rope Pushdown,Triceps,45.0,15,,,
2015-03-29,Kneeling Rope Pushdown,Triceps,45.0,15,,,
2015-03-29,Pinwheel Curl,Biceps,10.0,15,,,
2015-03-29,Pinwheel Curl,Biceps,10.0,10,,,
2015-03-29,Dumbbell Hammer Curl,Biceps,10.0,8,,,
2015-03-30,Barbell Squat,Legs,20.0,5,,,
2015-03-30,Barbell Squat,Legs,60.0,5,,,
2015-03-30,Barbell Squat,Legs,90.0,3,,,
2015-04-02,Incline Barbell Bench Press,Chest,20.0,10,,,
2015-04-02,Incline Barbell Bench Press,Chest,60.0,10,,,
2015-04-02,Incline Barbell Bench Press,Chest,65.0,8,,,
2015-04-02,Incline Barbell Bench Press,Chest,70.0,5,,,
2015-04-02,Incline Barbell Bench Press,Chest,75.0,5,,,
2015-04-02,Incline Dumbbell Bench Press,Chest,20.0,10,,,
2015-04-02,Incline Dumbbell Bench Press,Chest,20.0,10,,,
2015-04-02,Pull Up,Back,0.0,4,,,
2015-04-02,Neutral Chin Up,Back,0.0,3,,,
2015-04-02,Neutral Chin Up,Back,0.0,3,,,
2015-04-02,Neutral Chin Up,Back,0.0,3,,,
2015-04-02,Cable Face Pull,Shoulders,17.5,12,,,
2015-04-02,Cable Face Pull,Shoulders,20.0,12,,,
2015-04-02,Cable Face Pull,Shoulders,25.0,8,,,
2015-04-02,Cable Reverse Curl,Biceps,10.0,12,,,
2015-04-02,Cable Reverse Curl,Biceps,12.5,12,,,
2015-04-02,Cable Reverse Curl,Biceps,15.0,12,,,
2015-04-02,Cable Curl,Biceps,15.0,12,,,
2015-04-02,Cable Curl,Biceps,17.5,12,,,
2015-04-02,Cable Curl,Biceps,20.0,12,,,
2015-04-02,Kneeling Rope Pushdown,Triceps,25.0,15,,,
2015-04-02,Kneeling Rope Pushdown,Triceps,40.0,15,,,
2015-04-02,Straight-Arm Cable Pushdown,Back,30.0,15,,,
2015-04-02,Straight-Arm Cable Pushdown,Back,40.0,15,,,
2015-04-02,Dumbbell Pullover,Shoulders,10.0,15,,,
2015-04-02,Dumbbell Pullover,Shoulders,10.0,15,,,
2015-04-02,Pinwheel Curl,Biceps,10.0,12,,,
2015-04-02,Pinwheel Curl,Biceps,10.0,12,,,
2015-04-02,Alternating Hammer Curl,Biceps,15.0,5,,,
2015-04-02,Alternating Hammer Curl,Biceps,15.0,5,,,
2015-04-02,Alternating Hammer Curl,Biceps,15.0,5,,,
2015-04-02,Close-Grip Overhand Lat Pulldown,Back,50.0,12,,,
2015-04-02,Close-Grip Overhand Lat Pulldown,Back,55.0,10,,,
2015-04-02,Close-Grip Overhand Lat Pulldown,Back,60.0,8,,,
2015-04-04,Cable Face Pull,Shoulders,22.5,12,,,
